,Unnamed: 0,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,c_hateful,targeted,aggresive
960,1772,Fd-LeXuUT2g,UChkG4eXY2meeuADPvzAfBbg,"a vez entre ""politicuchos"" y periodicuchos""...joder como nos ponen ...no puedes ver nada...tais tontos....siguen con su matraca de la amnistia ...y la prensa le sigue la matraca........a vez amnistia en un estado de derecho=tienes todas las garantias de defensa...NO CABE.....por tanto tampoco en nuestra constitucion...que reconoce el estado de derecho y la separacion de poderes......ahora entonces de que va la matraca.....bueno segun politicos y prensa (son ellos sin decirlo directamente...pero lo insinuan)...7 jueces del constitucional van a prevalicar...saltarse el estado de derecho y la constitucion......te quedas??????' bueno en el estado un juez si prevalica= a sabiendas que dicta injusticia.....SE PUEDE PROSESAR...LOS JUECES NO TIENEN TAMPOCO IMPUNIDAD......me quedo....dar por hecho que nada mas ...ni menos que 7 jueces prevaliquen en una sentencia...pufffff...yo no me lo creo",[0. 0. 0. ... 0. 0. 0.],politicucho periodicucho joder ponen pued tai tonto siguen matraca amnistia prensa sigu matraca amnistia derecho toda garantia defensa cabe tampoco constitucion reconoc derecho separacion poder ahora entonc matraca bueno segun politico prensa decirlo directament insinuan juec constitucion prevalicar saltars derecho constitucion queda bueno juez prevalica sabienda dicta injusticia pued prosesar juec tampoco impunidad quedo hecho meno juec prevaliquen sentencia pufffff creo,-1.0,0.05000614374876022,0.009831675328314304,0.04297937452793121
961,1773,Fd-LeXuUT2g,UCALdXx4oOseyY_WMF5NzNTQ,"Ayuso presidente, Abascal vicepresidente... Feijoo que se vaya a Galicia para reivindicar el español... fue el culpable de que Sánchez le tome el pelo.",[0. 0. 0. ... 0. 0. 0.],ayuso president abasc vicepresident feijoo vaya galicia reivindicar espa culpabl nchez tome pelo,-1.0,0.01247400138527155,0.010242359712719917,0.013719680719077587
962,1775,Fd-LeXuUT2g,UCXSlEDat_QVJ7YJggOrbP9w,"Se nos colaron unos cuantos moros, como en Israel., tendremos que poner murallas a nuestro país, Catalunya😎👍!!*!!",[0. 0. 0. ... 0. 0. 0.],colaron cuanto moro israel poner muralla catalunya,-1.0,0.8390006422996521,0.031282056123018265,0.3979448080062866
963,1777,Fd-LeXuUT2g,UCHl9RGBx0sJwudpVRx8IZ3Q,Sanchez presidente de españa y europa,[0. 0. 0. ... 0. 0. 0.],sanchez president espa europa,-1.0,0.01923772692680359,0.014896710403263569,0.015495862811803818
964,1778,Fd-LeXuUT2g,UC0Tt9Ta4Ppdpk-bibBrtdmw,A muchos se os ha atragantado el verano azul 😂 que penita,[0. 0. 0. ... 0. 0. 0.],atragantado verano azul penita,-1.0,0.04104503244161606,0.013291818089783192,0.02050214260816574
965,1780,npc4ZPk_fqE,UC4-agXm3BmbX9JIG9X6laLQ,"Hola 👋  Sr  Alsina. 
Ahí  tiene  usted  a  la  """" Sra.""""   Soflamas  Mañaneras   Barceló  de  la  SER  ,de mediaset-atresmedia &Roures  .( pa  cag☆rse  y no  torcarse )",[0. 0. 0. ... 0. 0. 0.],hola alsina ust soflama anera barcel mediaset atresmedia rour torcars,-1.0,0.01577584445476532,0.017223630100488663,0.02055247128009796
966,1782,npc4ZPk_fqE,UCKRmkU4AHOQSfwqHev_mcsg,"Los catalanes no necesitamos ningún alivio penal. 
No somos delincuentes. 
Los delincuentes están en Waterloo. 
Puigdemont viviendo como un emperador a costa de nuestros impuestos. 
Pues.....quien le paga la mansión en Waterloo?
Nos sale mínimo millón y medio de euros al mes. 
Puigdemont tiene que venir a España y ser juzgado. 
Los jueces le impondrán el castigo según la ley. 
Después si lo quieren indultar que lo indulten.",[0. 0. 0. ... 0. 0. 0.],catalan necesitamo ning alivio penal delincuent delincuent waterloo puigdemont viviendo emperador costa impuesto pue paga mansi waterloo sale nimo mill medio euro puigdemont venir espa juzgado juec impondr castigo despu quieren indultar indulten,-1.0,0.17384718358516693,0.008771294727921486,0.12738993763923645
967,1785,npc4ZPk_fqE,UCR31qMf_XEb0N99Mz1f9wqQ,"Se iría al propio infierno si con ello consigue lo que quiere, dentro de poco le saldrán cuernos y rabo 👿",[0. 0. 0. ... 0. 0. 0.],propio infierno ello consigu quier dentro saldr cuerno rabo,-1.0,0.31177234649658203,0.03152591735124588,0.13204947113990784
968,1786,npc4ZPk_fqE,UCr9J1g3Koq_hi_WyALTahzA,Una vergüenza de Sánchez. Pactará con el diablo si fuera necesario para seguir en la Moncloa. Es de partidocsocialista obrero español que no se le olvide lo de español😢,[0. 0. 0. ... 0. 0. 0.],verg enza nchez pactar diablo necesario seguir moncloa partidocsocialista obrero espa olvid espa,-1.0,0.021286126226186752,0.010971968062222004,0.020446304231882095
969,1788,npc4ZPk_fqE,UCfKwKUfLNjy8i_repJDIb9w,Pues nos miente xq se ha dado cuenta que cuanto más nos miente su electorado le vota más ....la culpa no es de el más bien de los españoles que les da igual que los mientan,[0. 0. 0. ... 0. 0. 0.],pue mient dado cuenta cuanto mient electorado vota culpa bien espa ole igual mientan,-1.0,0.0354207381606102,0.008337808772921562,0.021123694255948067
970,1789,npc4ZPk_fqE,UCubsnh67Cf1CfBCqR1Wa5dA,SE LO MERECE ESPAÑA y deja ya de meter cizaña que tú mientes más que hablas,[0. 0. 0. ... 0. 0. 0.],merec espa deja meter ciza mient habla,-1.0,0.034568268805742264,0.029710678383708,0.019893517717719078
971,1790,npc4ZPk_fqE,UCz529UNiFUhvx3cInkyJfPg,Aquí  en Catalunya nadie le echa bemoles tragan con todo,[0. 0. 0. ... 0. 0. 0.],catalunya nadi echa bemol tragan,-1.0,0.0752851665019989,0.018273498862981796,0.05833689123392105
972,1792,npc4ZPk_fqE,UCC864COuwfgbV4kVM6b0mCQ,Esn España  todo ocurre por simple estupidez colectiva.,[0. 0. 0. ... 0. 0. 0.],espa ocurr simpl estupidez colectiva,-1.0,0.07888871431350708,0.01380598172545433,0.03438342735171318
973,1793,npc4ZPk_fqE,UCuiDxPojfo9hYFRizLjIUnQ,"Es el rey de la mentira ...miente y miente sin despeinarse ....nose puede confiar en una persona que ??, miente ?? Tanto . A mi meda miedo nunca sabremos que más  y que más más.. mentiras quedan por venir ?? Meda mucha pena de esta España  nuestra ..que esta la pobre tan maltratada vive ...rodeada de traidores ciegos de odio y traición pobre España nuestra sigue aguantando eres única y los Españos de bien te queremos y te amamos ....aguanta h no dejes que los quete odian te destruyan aguanta un poco más de ❤",[0. 0. 0. ... 0. 0. 0.],mentira mient mient despeinars nose pued confiar persona mient meda miedo nunca sabremo mentira quedan venir meda mucha pena espa pobr maltratada vive rodeada traidor ciego odio traici pobr espa sigu aguantando nica espa bien queremo amamo aguanta deje quet odian destruyan aguanta,-1.0,0.19373175501823425,0.012886620126664639,0.10308520495891571
974,1794,npc4ZPk_fqE,UCk4BO5O7_rQY3J1RMMmhwiA,"porqué crucificasteis a PODEMOS  desde hace años y todavìa no reconoceis su cumplimiento de la ley y de la constituciòn y no asÍ deL ro partido PPVOX, corrupción mafiosa donde la haya, tu partido y del sistema judicial PREVARICADOR, FASCISTA, por cierto el PSOE debería de estar ilegalizado, como los referidos y de los medios de información COMPLICES de ello.....VAYANSE",[0. 0. 0. ... 0. 0. 0.],porqu crucificastei podemo hace todav reconocei cumplimiento constituci partido ppvox corrupci mafiosa partido sistema judici prevaricador fascista cierto psoe deber ilegalizado referido medio informaci complic ello vayans,-1.0,0.019888032227754593,0.007974697276949883,0.018056392669677734
975,1797,npc4ZPk_fqE,UCYStuKMUCpOL4LEWskakLSQ,"Saben por que  miente Sánchez .....PORQUÉ  SE LA SUDAN LOS ESPAÑOLES ,,, y como dicen en mi pueblo los socialistas  al que no le guste que se valla del pueblo...",[0. 0. 0. ... 0. 0. 0.],saben mient nchez porqu sudan espa ole dicen pueblo socialista gust valla pueblo,-1.0,0.0961490124464035,0.008701346814632416,0.043013349175453186
976,1799,npc4ZPk_fqE,UCmQ-LUvK6neycnrmmiXS-tg,Esta gente por muy pocos votos que saque siempre están dando por culo. Este es el sistema de votos que tanto pp como pesos han labrado desde principio de la democracia.,[0. 0. 0. ... 0. 0. 0.],gent poco voto saqu siempr dando culo sistema voto peso labrado principio democracia,-1.0,0.029184620827436447,0.00826470460742712,0.01793752610683441
977,1800,hqSiwWPLaU4,UCaFWPILugEh-1eUnji8_NPg,payasa¡¡¡!!!!!!,[0. 0. 0. ... 0. 0. 0.],payasa,-1.0,0.9719150066375732,0.9730435013771057,0.948700487613678
978,1803,hqSiwWPLaU4,UCE7gJD_CYs_Uxd0i1dOTLAw,Esperanza Aguirre siempre por el medio como el jueves la hipócrita del Tamayazo Asi gana el partido popular las elecciones y si Junts le diera sus votos a Feijo tambien hacia gobierno. Solo que Vox le iba a dar la patada ....o nó...con tal de gobernar ...Hipocritas las derechas.,[0. 0. 0. ... 0. 0. 0.],esperanza aguirr siempr medio juev crita tamayazo gana partido popular eleccion junt diera voto feijo tambien hacia gobierno solo patada gobernar hipocrita derecha,-1.0,0.06124094873666763,0.021103471517562866,0.04194006323814392
979,1805,hqSiwWPLaU4,UCfl1_MyNbS4RuifFFC_sVBQ,Está bastante anticuada la señora,[0. 0. 0. ... 0. 0. 0.],bastant anticuada,-1.0,0.14328168332576752,0.23009271919727325,0.1990014612674713
980,1806,hqSiwWPLaU4,UCfkxC4QMtr_On7j8VXWAbug,Se os ha olvidado publicar el vídeo de Aguirre ayer pidiendo que corten el tráfico?,[0. 0. 0. ... 0. 0. 0.],olvidado publicar aguirr ayer pidiendo corten fico,-1.0,0.02427273616194725,0.011161472648382187,0.01645003631711006
981,1808,hqSiwWPLaU4,UCZmRqP7XYfxtDQ1m7hzebjQ,"Madre mia ,a esta mujer no le puede decir nadie que este calladita... debería estar en la cárcel contando ranas",[0. 0. 0. ... 0. 0. 0.],madr mujer pued decir nadi calladita deber rcel contando rana,-1.0,0.8003454804420471,0.4636108875274658,0.4725075364112854
982,1809,hqSiwWPLaU4,UCg8YXPUQHxm6u1OpZOICwQw,"Se acabo el chollo de estos a por ellos,jajaja todos los catalabes anmistiados y libres como tiene que ser para avanzar en una España democratica,,jajaja hay estay los tristes herederos de franco 😂",[0. 0. 0. ... 0. 0. 0.],acabo chollo jajaja catalab anmistiado libr avanzar espa democratica jajaja estay trist heredero franco,-1.0,0.02939114160835743,0.015049059875309467,0.02159549668431282
983,1810,hqSiwWPLaU4,UCQecCloY_8FBWbcMNqa0BCQ,A SANCHINFLAS NO LE COMPARIA NI UN COCHE USADO !!🤣🤣🤣🤣,[0. 0. 0. ... 0. 0. 0.],sanchinfla comparia coch usado,-1.0,0.11821363866329193,0.0671650692820549,0.09579382091760635
984,1811,hqSiwWPLaU4,UCpVGKUTShCN0kAk2_IRKymw,"Se le han olvidado sus propias palabras DEFENDER EN LA CALLE LO QUE SE HA PERDIDO EN LAS URNAS NO ES DEMOCRATICO, lo cierto es que la derecha española solo juega a ser democratica cuando gobiernan ellos.",[0. 0. 0. ... 0. 0. 0.],olvidado propia palabra defend call perdido urna democratico cierto derecha espa solo juega democratica gobiernan,-1.0,0.060380954295396805,0.026788195595145226,0.04294080287218094
985,1812,hqSiwWPLaU4,UC0rRkRkXjGQhB9HfvicHUMg,Poco se habla de como la nueva manada de violadores de mujeres cuyo cabecilla es el hijo del presidente del tribunal C. la jueza ex alto cargo de Zapatitos le ha dejado suelto en la calle. Porque los socialistas siempre están por encima de la justicia no esta hecha para ellos.,[0. 0. 0. ... 0. 0. 0.],habla nueva manada violador mujer cuyo cabecilla hijo president tribun jueza alto cargo zapatito dejado suelto call socialista siempr encima justicia hecha,-1.0,0.07791426032781601,0.05868912860751152,0.05136542767286301
986,1814,hqSiwWPLaU4,UCF7uxjSVJBY-9-GAI-8OgGQ,"Ya ya Esperanza la de los 6k en luz al mes y decia que no le llegaba para pagar la factura,yo no se nada pero teneis la misma casta de ladrones que tenian antes,PP no gracias",[0. 0. 0. ... 0. 0. 0.],esperanza decia llegaba pagar factura tenei misma casta ladron tenian gracia,-1.0,0.07585573941469193,0.012025806121528149,0.0408058762550354
987,1819,hqSiwWPLaU4,UCS3mkQa9r-ge_UyTJFIV0xQ,Jjjjjjjjj. Me das un ascazo x favor. Igual q tua amigos del PSOE. A la policía la controlais vosotros contra nosotros. Eres muy graciosa.,[0. 0. 0. ... 0. 0. 0.],jjjjjjjjj ascazo favor igual amigo psoe polic controlai graciosa,-1.0,0.111579030752182,0.1007864698767662,0.08079083263874054
988,1820,wD9iXJZg8oA,UCDJm_ckC1Ym-3thgsbKVQKg,"Cuando se ven banderas comunistas no decís nada  ,sin embargo representa una ideología que provocó más  de 120 millones de 3. Sois unos sectarios y manipuladores. Tenéis que desaparecer como medio publico",[0. 0. 0. ... 0. 0. 0.],bandera comunista embargo representa ideolog provoc millon sectario manipulador desaparec medio publico,-1.0,0.023478055372834206,0.01803438551723957,0.02710576541721821
989,1824,wD9iXJZg8oA,UCmlTisvgAnShglMyXjXpBpA,"Y de los fascistas de izquierdas, cuando la television pubica va a hablar sin pelos (de los huevos con ladillas,claro) en la lengua???",[0. 0. 0. ... 0. 0. 0.],fascista izquierda televis pubica hablar pelo huevo ladilla claro lengua,-1.0,0.9058334827423096,0.5714714527130127,0.7642465233802795
990,1825,wD9iXJZg8oA,UCmlTisvgAnShglMyXjXpBpA,"Radicales NO, ciudadanos hasta los COJONES y OVARIOS SI!!",[0. 0. 0. ... 0. 0. 0.],radical ciudadano cojon ovario,-1.0,0.7205888032913208,0.13928987085819244,0.3953230082988739
991,1826,wD9iXJZg8oA,UCmlTisvgAnShglMyXjXpBpA,Fuera Pinoxo felon traidor  viva españa🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸HUELGA GENERAL YA💪💪💪💪💪🍓🍓🍓🍓🍓🍓🍓🍓🍓🍓🍓🍓🍓,[0. 0. 0. ... 0. 0. 0.],pinoxo felon traidor viva espa huelga gener,-1.0,0.017318053171038628,0.02600025199353695,0.02812795527279377
992,1827,wD9iXJZg8oA,UC_80KGmC3dP89nA_SbaEPxg,"Qué vergüenza de información, no sois periodistas sois unos lacayos de la dictadura de Sánchez.",[0. 0. 0. ... 0. 0. 0.],verg enza informaci periodista lacayo dictadura nchez,-1.0,0.013568434864282608,0.014420040883123875,0.01983300782740116
993,1828,wD9iXJZg8oA,UCw8zI_bJqt-JlV65Mu7RnTA,"Más policías heridos e incluso muertos, así cogen miedo y nos dejan pasar.",[0. 0. 0. ... 0. 0. 0.],polic herido incluso muerto cogen miedo dejan pasar,-1.0,0.27026137709617615,0.00683970469981432,0.10097865760326385
994,1830,wD9iXJZg8oA,UC0IqzLq3c75meruVKw4zElQ,Ustedes los lo de la TVE. No sean tan mentirosos y rastreros del Gobierno del Dictador Sanchez.,[0. 0. 0. ... 0. 0. 0.],usted mentiroso rastrero gobierno dictador sanchez,-1.0,0.013017910532653332,0.0181924719363451,0.021001433953642845
995,1831,wD9iXJZg8oA,UCzqJOEyeD95faU3ylFD8wQg,"ESTO ES MENTIRA. HUBO 69 HERIDOS DE BALAS Y UN POLICÍA SE LE TORCIÓ UN DEDO POR APORREAR A UN MINUSVALIDO EN SILLA DE RUEDAS
YO FUI UNA HERIDA QUE SALGO EN VUESTRAS NOTICIAS
Y NOS ATACARON POR SER PACÍFICOS, SÓLO PORQUE MARLASKA DIJO QUE ATAQUEN SÓLO A ANCIANOS, MINUSVALIDOS Y NIÑOS",[0. 0. 0. ... 0. 0. 0.],mentira herido bala polic torci dedo aporrear minusvalido silla rueda herida salgo noticia atacaron fico marlaska dijo ataquen anciano minusvalido,-1.0,0.04916270822286606,0.010756046511232853,0.03724481537938118
996,1834,wD9iXJZg8oA,UCNQ3KArHTYkuOFvJMWCFidw,"PORQUE SE REFIEREN A LA DERECHA COMO ""ULTRA"" Y NO A LOS SOCIALISTAS Y COMUNISTAS QUE SON LO PEOR DE LA HUMANIDAD..",[0. 0. 0. ... 0. 0. 0.],refieren derecha ultra socialista comunista peor humanidad,-1.0,0.33166345953941345,0.023547906428575516,0.1837281435728073
997,1835,wD9iXJZg8oA,UCeEz_-Um4b6ssuFvra85x8A,Prensa Manipuladora 😡😡,[0. 0. 0. ... 0. 0. 0.],prensa manipuladora,-1.0,0.6186479330062866,0.2425539493560791,0.37719184160232544
998,1838,wD9iXJZg8oA,UCnucWd0p0H8RRfkyHIBMphg,"Eso es el socialismo. No es la gente decente que no quiere a Sánchez,no fueron 8,000 Vox no es de ultra derecha. Digan a verdad",[0. 0. 0. ... 0. 0. 0.],socialismo gent decent quier nchez ultra derecha digan verdad,-1.0,0.1066460832953453,0.013209165073931217,0.06612055748701096
999,1840,w507EWnIWYE,UCi17fKDFaCOr5F-WBnsUS0w,"La unica pregunta vital para la Justicia española y, por tanto, la ha grvho esra srñora. Porqye sigue y su mafia en el poder, si han violado la Ley, cuando deberian estar siendo juzgados por alta traición??",[0. 0. 0. ... 0. 0. 0.],unica pregunta vital justicia espa grvho esra porqy sigu mafia poder violado deberian siendo juzgado alta traici,-1.0,0.04213413968682289,0.008336030878126621,0.022949330508708954
1000,1843,w507EWnIWYE,UCthzyj2Yv3fZTkLz2Dso97A,"La amnistía es la percha que necesitan los delincuentes (Sánchez/Puigdemont) para seguir cometiendo delitos. Lo sorprendente es que  las instituciones del estado No impidan este atraco a cara descubierta a la Constitución y a la sociedad. PUMPIDO   pte TC tendría que estar ya en la cárcel  porque él tiene lo obligación de defender la Constitución, que es la norma de convivencia de los españoles. Él se ha puesto al lado de los delincuentes, asesora a éstos para hacer el proyecto que El, como pte del TC, aprobará después de votada en el Congreso y sea recurrida por instituciones que representan a la sociedad.",[0. 0. 0. ... 0. 0. 0.],amnist percha necesitan delincuent nchez puigdemont seguir cometiendo delito sorprendent institucion impidan atraco cara descubierta constituci sociedad pumpido tendr rcel obligaci defend constituci norma convivencia espa ole puesto lado delincuent asesora sto hacer proyecto aprobar despu votada congreso recurrida institucion representan sociedad,-1.0,0.04130927473306656,0.009626957587897778,0.030919581651687622
1001,1846,w507EWnIWYE,UCpzdAqHlXct75sm0BC_LSOg,"Uuuuufffffff conclusión se pudo amnistiar todos los desmanes franquistas y aún peperas de no hace mucho pero otras no.
Y no sigo de todas las corrupciones no castigadas del bipartidismo, que si no hay castigo están amnistiados. Andá yaaaa!!!!",[0. 0. 0. ... 0. 0. 0.],uuuuufffffff conclusi pudo amnistiar desman franquista pepera hace sigo toda corrupcion castigada bipartidismo castigo amnistiado yaaaa,-1.0,0.23177559673786163,0.055426761507987976,0.12480124831199646
1002,1848,w507EWnIWYE,UCiBFtFaOXvv0IOOlUJ-49zw,"Es evidente que los que están ahí, cómodamente sentados, dando su opinión parcial y sesgada, toda vez que no lo hace ni desde postulados judiciales ni políticos, sino muy ideológicos, pues todos están del lado diestro del debate sin ningún oponente. El yo me lo guiso y yo me lo como, que es la reflexión que suele proyectar los cerebros de las muy rancias, arcaicas y desfasadas derechas de este país que con ellos y ellas no puede avanzar ni ser de todos los españoles...",[0. 0. 0. ... 0. 0. 0.],evident modament sentado dando opini parcial sesgada toda hace postulado judicial tico sino ideol gico pue lado diestro debat ning oponent guiso reflexi suel proyectar cerebro rancia arcaica desfasada derecha pued avanzar espa ole,-1.0,0.16988487541675568,0.038134776055812836,0.09072164446115494
