,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,hateful,targeted,aggressive
3164,zdLQodlJmsg,UCQFXUfgmf6Akd4Fs67O83_A,"Depende donde mascas en este mundo creerás en el Dios de tu región , es obvio que todo es un lavado de cerebro ya que asta el día de hoy con más de 24 Mil Dioses conocidos en papel Nadie nunca a podido probar la existencia de ningún Dios",[0. 0. 0. ... 0. 0. 0.],depend masca mundo creer dio regi obvio lavado cerebro asta dios conocido papel nadi nunca podido probar existencia ning dio,-1,0.03607587516307831,0.007838306948542595,0.018112437799572945
3169,zdLQodlJmsg,UCxDAzDu2_Mb_oDmL3po_eKQ,El Dios de Abraham y jesús es uno mismo lee la Biblia para que sepas no seas incredulo e ignorante,[0. 0. 0. ... 0. 0. 0.],dio abraham mismo biblia sepa incredulo ignorant,-1,0.01314361672848463,0.017514923587441444,0.019459819421172142
3172,zdLQodlJmsg,UC4NQRRR3QpGHHONkXCer33A,"Las religiones  sirven para adormecer los pueblos  y volverlos mansos y los políticos sacan provecho para utilizarlas,y miren la historia de la humanidad siempre  ha sido de guerras.",[0. 0. 0. ... 0. 0. 0.],religion sirven adormec pueblo volverlo manso tico sacan provecho utilizarla miren historia humanidad siempr sido guerra,-1,0.49421238899230957,0.014465522952377796,0.1683017760515213
3180,zdLQodlJmsg,UCiyoXPoG9I_iVxGeu0d5LhA,"Las religiones son una invención del ser humano para cubrir la admiración, el temor, la esperanza y la ignorancia ante lo desconocido.",[0. 0. 0. ... 0. 0. 0.],religion invenc humano cubrir admiraci temor esperanza ignorancia desconocido,-1,0.04646239057183266,0.009667627513408661,0.023481402546167374
3181,zdLQodlJmsg,UCi5Vk8X0ZOBMsPWQVBuh6aQ,"Toda, absolutamente toda religión es maléfica. Ninguna se salva. Principalmente la religión católica y la cristiana. Todas
 hacen un verdadero lavado mental a las personas. Todas tienen un dios único al que hay que adorarlo, temerlo y obedecerlo
 como borregos. Que gran estupidez todo ésto. Librémonos de estas fantasias y estupideces que nos inculcaron desde chicos.",[0. 0. 0. ... 0. 0. 0.],toda absolutament toda religi fica ninguna salva principalment religi lica cristiana toda hacen verdadero lavado mental persona toda dio nico adorarlo temerlo obedecerlo borrego gran estupidez libr mono fantasia estupidec inculcaron chico,-1,0.05298922583460808,0.011584305204451084,0.040056340396404266
3191,WqBl2zyXI7g,UCGEeRyek4fcZGkgtu18pcFQ,Puro gastar datos 😡,[0. 0. 0. ... 0. 0. 0.],puro gastar dato,-1,0.13349026441574097,0.023204635828733444,0.06842689216136932
3216,uhZzB5hid6M,UCR61oLgxzzBFdf6dWipLdvg,"Wao! Cuánta realidad y en que momento logro escucharla. Estoy pasando por un tratamiento médico algo complicado por estár en aislamiento, pero le he dado poder a mi mente de martirizarme, me ha hecho tener problemas con mi novia, con mi familia, por ser negativo, por pensar en lo peor y por no ver el gran apoyo que ellos han sido para mí en este proceso. 



Mil gracias ❤",[0. 0. 0. ... 0. 0. 0.],realidad momento logro escucharla pasando tratamiento dico complicado aislamiento dado poder ment martirizarm hecho tener problema novia familia negativo pensar peor gran apoyo sido proceso gracia,-1,0.01744779758155346,0.007448348682373762,0.010911854915320873
3220,uhZzB5hid6M,UCmUkgqqnvYB5iCF809cpFlw,"Hoy 30 de agosto de 2023, con ansiedad y muchos miedos.",[0. 0. 0. ... 0. 0. 0.],agosto ansiedad miedo,-1,0.033660028129816055,0.015327383764088154,0.027868717908859253
3244,51MizxMZsYI,UCYsKx03GtEHY-yiKdR74c5Q,"FREE LANCE (periodismo libre).
“Cristina Martín Jiménez, escritora: «La Covid19 no es una pandemia, es una ‘plandemia’, una coacción y una extorsión»
Informe detallado en “ALERTA DIGITAL”, 5.FEBRERO.21” (sic).
Pd.- LA DICTADURA CRUEL, CRIMINAL, POLÍTICO Y MÉDICO-SANITARIA CON QUE NOS TORTURAN, HA QUEDADO DESCUBIERTA EN DEMASÍA.",[0. 0. 0. ... 0. 0. 0.],free lanc periodismo libr cristina mart escritora covid pandemia plandemia coacci extorsi inform detallado alerta digit febrero dictadura cruel crimin tico dico sanitaria torturan quedado descubierta dema,-1,0.04361725598573685,0.010409350506961346,0.03848755732178688
3245,51MizxMZsYI,UCICq_OIatqDbUHG-_WrD0Zg,Que manera mas cruel de aterrorizar a los niños con un virus imaginario.,[0. 0. 0. ... 0. 0. 0.],manera cruel aterrorizar viru imaginario,-1,0.06380098313093185,0.007513058837503195,0.02414780482649803
3247,51MizxMZsYI,UCOm7G7-3T9jyKoKU_RQyE9w,"Madre de Mateo: la cosa no puede ser peor
Octubre 25: Estado de Alarma
Qué lokura no 😂😂😂😂😂",[0. 0. 0. ... 0. 0. 0.],madr mateo cosa pued peor octubr alarma lokura,-1,0.025453690439462662,0.00968558993190527,0.019685130566358566
3248,51MizxMZsYI,UC4Cka1fAvE1GGoxJ-GMApSw,"La verdadera asignatura no es el Covid, es que este gobierno pague por su incompetencia e inacción ante la epidemia que nos lleva a la ruina mas grave jamás vivida en la democracia",[0. 0. 0. ... 0. 0. 0.],verdadera asignatura covid gobierno pagu incompetencia inacci epidemia lleva ruina grave vivida democracia,-1,0.147737056016922,0.012678372673690319,0.06389900296926498
3250,51MizxMZsYI,UCKLJ5dAdyOhFLc_CeXv_TKg,¡TV CÓMPLICES!¡TRAIDORES VENDIDOS!¡CARRRRRRCEL  YÁÁ!.,[0. 0. 0. ... 0. 0. 0.],mplice traidor vendido carrrrrrcel,-1,0.01777298003435135,0.025882329791784286,0.028359172865748405
3273,dg4zt2HSuFg,UCBA4pOSP2kH_67MuoEO2GiA,Me parece demasiado básico.,[0. 0. 0. ... 0. 0. 0.],parec demasiado sico,-1,0.04443433880805969,0.02014787495136261,0.02457541786134243
3276,x0PjNiSQm3g,UCGBx6e9vh-82-6cfcdLBCFQ,A mi me hacían bullying en kinder,[0. 0. 0. ... 0. 0. 0.],bulli kinder,-1,0.1166440099477768,0.042249035090208054,0.09314372390508652
3278,x0PjNiSQm3g,UC5S6vfQtTlyoHSVHmdvwnHQ,"Yo sufri bullying físico y verbal cuando estaba tenia 10 años, ahora que tengo 16 años me tienen miedo algunos piensan que estoy loco eso quizas cuente como bullying social",[0. 0. 0. ... 0. 0. 0.],sufri bulli sico verbal tenia ahora miedo piensan loco quiza cuent bulli social,-1,0.02936025708913803,0.008633576333522797,0.020490573719143867
3279,x0PjNiSQm3g,UCFNSkCAe3UsVVtjEyQgkCvg,"Sabiendo los bullying en silencio, q me hace su amante 👵la vieja yla llama para estar en la cafeteria 👵👨, q arrastrado por la chiquitina vieja 👵q e,l por defenderla al igual q el  espos@👹 el puton, se ha ido mucha gete del negocio, y el desprestigio y perdida de dineno q le han echo perder👨... 👹👺🧓👵sus ruinas  aunque el no quiera admitirlo,pero se sabe q toda vida y carrera professional, se la han reventado y el pobre sigue ahí, vulnerable pagandole viajes, diversiones, espacios de su negocio para 🧓👵y est@s👺👹sacandole todo, para manternerl@s ... 👨👵👨👹👨🧓👨👺🤮🤮🤮",[0. 0. 0. ... 0. 0. 0.],sabiendo bulli silencio hace amant vieja llama cafeteria arrastrado chiquitina vieja defenderla igual espo puton mucha gete negocio desprestigio perdida dineno echo perder ruina aunqu quiera admitirlo sabe toda vida carrera profession reventado pobr sigu vulner pagandol viaj diversion espacio negocio sacandol manternerl,-1,0.28033924102783203,0.05016256868839264,0.18022726476192474
3281,x0PjNiSQm3g,UCJ4Jud71XBzKQWf-0wu-w0g,😂Ahora el racismo a los blancos le dicen Bullying y te ponen a un privilegiado por su color en esa isla como el que lo sufre son ellos.,[0. 0. 0. ... 0. 0. 0.],ahora racismo blanco dicen bulli ponen privilegiado color isla sufr,-1,0.71193528175354,0.029437417164444923,0.3055823743343353
3284,x0PjNiSQm3g,UC-EHVNJhA8kbX5Ct67R80_g,Yo sufro bullying fisico mis agresores se llaman Alejandro Marlon y Nelson Alejandro me pega o peyisca me roba materiales me amenaza si no le doy algo Marlon solo se queda riendo y Nelson cuanto me toca atrapar me pega y me molesta hablando rumores falsos de es muy horrible hoy me hiso un reporte falso de que estaba jugando fortnite en clase y no es cierto que me recomiendas Alejandro es mas grande y mucho mas fuerte,[0. 0. 0. ... 0. 0. 0.],sufro bulli fisico agresor llaman alejandro marlon nelson alejandro pega peyisca roba material amenaza marlon solo queda riendo nelson cuanto toca atrapar pega molesta hablando rumor falso horribl hiso report falso jugando fortnit clase cierto recomienda alejandro grand fuert,-1,0.07812987267971039,0.014122453518211842,0.055460210889577866
3285,x0PjNiSQm3g,UCqpheCyFUENfoIYOKGIXLOA,Basta al bulyng,[0. 0. 0. ... 0. 0. 0.],basta bulyng,-1,0.04946674033999443,0.027722448110580444,0.04625311493873596
3286,x0PjNiSQm3g,UCK4BCDtx78FxFa20OcsMPrQ,"Salvo por el sexual (gracias al cielo) yo sufrí todos los tipos de bullying, pero tambien sufri uno muy extraño, los idiotas que me molestaban también se creían con derecho a decirme qué hacer, y por eso creian tener la misma autoridad que los profesores. No exagero, uno de ellos incluso salió detrás de mi despues de una clase para decirme que debía terminar de copiar lo que había en la pizarra (teniamos 11 años en ese momento), gritandome de una forma muy altanera. Otro incluso me acusó cuando creyo que estaba sacando la calculadora en clase de matematicas cuando el profesor dijo que no se podia. Literalmente yo respiraba y los tontos pensaban que podian regañarme como si ellos fueran angelitos",[0. 0. 0. ... 0. 0. 0.],salvo sexual gracia cielo sufr tipo bulli tambien sufri extra idiota molestaban tambi derecho decirm hacer creian tener misma autoridad profesor exagero incluso sali detr despu clase decirm terminar copiar pizarra teniamo momento gritandom forma altanera incluso acu creyo sacando calculadora clase matematica profesor dijo podia literalment respiraba tonto pensaban podian rega arm angelito,-1,0.07484585046768188,0.011801453307271004,0.04713337495923042
3288,x0PjNiSQm3g,UCWFxIEi-_Gde4CeJZqSvkwg,"Mmmm tengo una duda
Ayer en la preparatoria al salir estaba lloviendo y me refugie en un techo de un negocio cerrado 
Donde havia otro grupo de niños de mi edad 
Y de la nada me empezaron a hablar 
Tuve un mal presentimiento no se porque
No siquiera sé por qué no me ignoraron y ya

Senti que fueron muy confiansudos 😅
Además sabian en que aula estaba 
No sabía por qué le tomaron tanta importancia a eso 
Alguna vez les ah pasado algo asi ?",[0. 0. 0. ... 0. 0. 0.],mmmm duda ayer preparatoria salir lloviendo refugi techo negocio cerrado havia grupo edad empezaron hablar presentimiento siquiera ignoraron senti confiansudo adem sabian aula tomaron tanta importancia alguna pasado,-1,0.07479774206876755,0.0049050007946789265,0.034347474575042725
3289,x0PjNiSQm3g,UCXNM78Z32aApJ8JnMB8U7jg,Sufro siempre bullying en mi colegio pero me voy a cambiar,[0. 0. 0. ... 0. 0. 0.],sufro siempr bulli colegio cambiar,-1,0.028566842898726463,0.01404411531984806,0.02866586484014988
3290,x0PjNiSQm3g,UCcDaO87mofT1kmS4GRg9dGQ,Si yo sufrie l bullying sexsual  siempre  me tocaban  y se burlaban de mi,[0. 0. 0. ... 0. 0. 0.],sufri bulli sexsual siempr tocaban burlaban,-1,0.03242623805999756,0.02070665918290615,0.03207479044795036
3292,x0PjNiSQm3g,UCNLvt7auqL3z9LrtRlfD8HQ,Y lo peor es que e pasado todas ......,[0. 0. 0. ... 0. 0. 0.],peor pasado toda,-1,0.09576679021120071,0.047640297561883926,0.056114133447408676
3293,x0PjNiSQm3g,UC8UdOJ7FvS2SM614YbL5fWg,Le hacen bulling quienes los pesca uno debe ser callada no pescar a nadie,[0. 0. 0. ... 0. 0. 0.],hacen bull pesca debe callada pescar nadi,-1,0.35263001918792725,0.05337478220462799,0.13439233601093292
3294,x0PjNiSQm3g,UChyEQCd_8vTqhivRAxGBWQA,Yo sufrí de bullying verbal 🥺🥲,[0. 0. 0. ... 0. 0. 0.],sufr bulli verbal,-1,0.05829067900776863,0.03431425243616104,0.06436578929424286
3300,LSVCFKWxvcA,UCrWZz-Fu1iInRUkNYwUYKxQ,Realmente interesante el tema .y nunca hay programas de esta clase,[0. 0. 0. ... 0. 0. 0.],realment interesant tema nunca programa clase,-1,0.016430774703621864,0.019664304330945015,0.022529058158397675
3305,LSVCFKWxvcA,UCnd53k6bve8zgKcMY9G1Zpw,La peste de los antivacuna es terrible. Sobre todo si alguien cercano a uno es autista fortalece la mentira de creerlo.,[0. 0. 0. ... 0. 0. 0.],pest antivacuna terribl alguien cercano autista fortalec mentira creerlo,-1,0.025243479758501053,0.009548434987664223,0.019694942981004715
3315,h24Bha4P3Uw,UCPfOr95_SI56t0lxWXA81sQ,"Todo es por poder , por lo económico y también por lo político,en los 80 aparecieron las sectas religiosas en los pequeños pueblos en América del Sur para dividir a la gente , hoy ponen presidentes ….  son seguidores y fanáticos religiosos , los tales pastores cobran los diezmos a la gente pobre, vulnerable , sin educación , sin criterio y viven a costa de los seguidores.",[0. 0. 0. ... 0. 0. 0.],poder econ mico tambi tico aparecieron secta religiosa pequ pueblo rica dividir gent ponen president seguidor tico religioso tale pastor cobran diezmo gent pobr vulner educaci criterio viven costa seguidor,-1,0.2704550623893738,0.028830096125602722,0.14031155407428741
3317,h24Bha4P3Uw,UCbRaAai3HePC8Oim7CLOsLw,Como existen tantas mentes tan debiles y pateticas que caen en las redes de estos farsantes,[0. 0. 0. ... 0. 0. 0.],existen tanta ment debil patetica caen rede farsant,-1,0.12118502706289291,0.09275197982788086,0.11196257919073105
3318,h24Bha4P3Uw,UCSWIrviTI0mZLh6in2jibzA,Pura basura incluido el canam,[0. 0. 0. ... 0. 0. 0.],pura basura incluido canam,-1,0.06088862195611,0.009545291773974895,0.03638024255633354
3321,h24Bha4P3Uw,UCz_XN3-jhpGGP4FQVT_Qjjw,CUANDO SE PIERDE LA LIBERTAD SE PIERDE TODO.,[0. 0. 0. ... 0. 0. 0.],pierd libertad pierd,-1,0.028655342757701874,0.013050624169409275,0.02099030464887619
3322,h24Bha4P3Uw,UC_aKDW_vUfXC9iiR86bsFVw,"eso es maligno, cuidado, manipulación a mentes y corazones débiles  faltos de conocimiento",[0. 0. 0. ... 0. 0. 0.],maligno cuidado manipulaci ment corazon bile falto conocimiento,-1,0.04372827336192131,0.016708839684724808,0.02743067964911461
3324,h24Bha4P3Uw,UCX6YpnoQUOX_NXyX_21iNvA,Combo proteico del Clap pero no trabajo para mantenerlos en miseria en Robolucion.,[0. 0. 0. ... 0. 0. 0.],combo proteico clap trabajo mantenerlo miseria robolucion,-1,0.5733864903450012,0.02114979177713394,0.1965082734823227
3325,h24Bha4P3Uw,UCeFaYLuirVjt2TRpPuMBwMQ,"Una cosa es la religión y otra el fanatismo a la religión, donde se lleva al extremos la creencia que los sacerdotes son o deberian ser incorruptibles, sin embargo despues de los políticos, los mas corruptos son muchos sacerdotes, pastores y muchos otros líderes religiosos...que se escudan de cualquier religión para disfrazar su corrupción. Y la hay en todas las religiones y sectas...Las religiones nos son malas..los malos son las personas.",[0. 0. 0. ... 0. 0. 0.],cosa religi fanatismo religi lleva extremo creencia sacerdot deberian incorrupt embargo despu tico corrupto sacerdot pastor dere religioso escudan cualquier religi disfrazar corrupci toda religion secta religion mala malo persona,-1,0.05005085468292236,0.011247985996305943,0.04262921214103699
3331,h24Bha4P3Uw,UCVxWqUlISaddmu5ZULuH-jw,"""mas autoritaria que la Iglesia Catolica"" jajajajajaajaj",[0. 0. 0. ... 0. 0. 0.],autoritaria iglesia catolica jajajajajaajaj,-1,0.6973150968551636,0.214478000998497,0.3996921479701996
3340,G6K1HKyf220,UCYk0JMbV4x20YC5qP8mbm7A,"Panamá es rico pero solo la capital  inversionistas  extranjeros  huyen para no pagar impuestos en sus propios países,  mucho menos van aportar  a  Panamá por dejarlos guadar o amasar esos dineros incluso  dinero narco  .
El pais en si no recibe  ni  m.... el  verdadero panameño de otras provincias o corregimientos nunca se le ve vida o casas cómoda  ni alcantarillado  y salud es otro agobio es un país pequeño a los estudiantes universitarios muy mal ubicados, y las riquezas  del canal para la elite panameña",[0. 0. 0. ... 0. 0. 0.],panam rico solo capit inversionista extranjero huyen pagar impuesto propio meno aportar panam dejarlo guadar amasar dinero incluso dinero narco pai recib verdadero panam provincia corregimiento nunca vida casa moda alcantarillado salud agobio pequ estudiant universitario ubicado riqueza canal elit panam,-1,0.8906133770942688,0.022055886685848236,0.5349847674369812
3341,G6K1HKyf220,UCkEAX-QDXLNFyM_H5zEbwgw,"Q sabe el mundo de la realidad de este pais (PANAMA) desde hace poco mas de 40 años , desde q empezo este sistema de raterismo a gobernar  ( todos ) son la misma cosa , delincuentes disfrasados de buena gente ...

Habiamos esperado y soportado  demaciado ya !",[0. 0. 0. ... 0. 0. 0.],sabe mundo realidad pai panama hace empezo sistema raterismo gobernar misma cosa delincuent disfrasado buena gent habiamo esperado soportado demaciado,-1,0.10062267631292343,0.010026847943663597,0.0458313524723053
3343,G6K1HKyf220,UCZhqS6aLTbg5KoHs1uStMXw,Y quién cree que en este negociado de la minería no hay corrupción.😡😡😡😡,[0. 0. 0. ... 0. 0. 0.],cree negociado miner corrupci,-1,0.02723502926528454,0.012012725695967674,0.020316535606980324
3344,G6K1HKyf220,UCZhqS6aLTbg5KoHs1uStMXw,El tema en discusión amerita.el movimiento..que en realidad es el asunto minero.todo lo que se diga fuera de eso es procelitismo.politiquero.,[0. 0. 0. ... 0. 0. 0.],tema discusi amerita movimiento realidad asunto minero diga procelitismo politiquero,-1,0.04893684759736061,0.009677840396761894,0.02143855020403862
3346,G6K1HKyf220,UCZQatwJVk0CKWqR_wcKzE1w,Tanta broma que le echaron a los venezolanos hay esta el que escupe para arriba le cae chupe para que aprenda,[0. 0. 0. ... 0. 0. 0.],tanta broma echaron venezolano escup arriba chupe aprenda,-1,0.7671179175376892,0.23016919195652008,0.5433494448661804
