,video_id,author,comment,vectores_tfidf,comment_stem,sentiment
1168,Cw-qHZemygI,UCIMVpIkyd8RvCpfDrt-F1ww,Si supieran que los europeos estan mas saboteados por eeuu su industria esta dejando de ser competente debido a los altos costos que compran sus hidracarburos en la actualidad a su patron eeuu sacando el mayor beneficio... que ironico lo que dicen en este video en algunas cosas no concuerdo,[0. 0. 0. ... 0. 0. 0.],supieran europeo estan saboteado eeuu industria dejando competent debido alto costo compran hidracarburo actualidad patron eeuu sacando mayor beneficio ironico dicen video cosa concuerdo,-1.0
1169,Cw-qHZemygI,UCIMVpIkyd8RvCpfDrt-F1ww,"DICIEMBRE DE 2023 DEPUES DE MILES DE SANCIONES A RUSIA Y TODO EL ARMAMENTO DE LA OTAN QUEDA CLARO LA FALSEDAD DE ESTE VIDEO, YA QUE NO PUDIERON QUEBRAR A RUSIA NI CONTROLAR EL PRECIO DE SUS RECURSOS.",[0. 0. 0. ... 0. 0. 0.],diciembr depu mile sancion rusia armamento otan queda claro falsedad video pudieron quebrar rusia controlar precio recurso,-1.0
1171,Cw-qHZemygI,UCjhsT3mcWaWghhjks0PZVHA,"VIVA la RUSIA de Lenin , VIVA la RUSIA de Vladimir Putin Muera la Rusia del Traidor gorbachou .",[0. 0. 0. ... 0. 0. 0.],viva rusia lenin viva rusia vladimir putin muera rusia traidor gorbach,-1.0
1173,Cw-qHZemygI,UCe3zPLo4lvYWUBlpl2Ujoxg,"Que equivocados estan los vasallos Alemanes de los Anglosajones, Alemania tiene inflacion, recesion y desinduztrializacion mientras que Rusia tubo crecimiento de 3% en 2022 y 1.8% en el 2023.",[0. 0. 0. ... 0. 0. 0.],equivocado estan vasallo aleman anglosajon alemania inflacion reces desinduztrializacion mientra rusia tubo crecimiento,-1.0
1181,Cw-qHZemygI,UCeC7ND3_UU95kuC-mzAA3cg,Una pena que los ciudadanos rusos estén a las manos de un dictador como Putin. El ejército ruso se está viendo que carencias tiene no son ninguna potencia. Q salgan de Ucrania,[0. 0. 0. ... 0. 0. 0.],pena ciudadano ruso mano dictador putin rcito ruso viendo carencia ninguna potencia salgan ucrania,-1.0
1183,Cw-qHZemygI,UCOqNj6DaJXpWHzATyZD-zpA,"Nunca creeré en los buenos y los malos, hay grisis, los pueblos son inocentes de los intereses de oligarcas y matones.",[0. 0. 0. ... 0. 0. 0.],nunca creer bueno malo grisi pueblo inocent interes oligarca maton,-1.0
1186,S-7SNb0joQQ,UCXDK_ZlJFTNzTrNqelbhU1w,"Eso demuestra la capacidad que tiene la gente del país de Mexico, si no fuera por los corruptos ya lo hubiéramos hecho hace muchos años atras.",[0. 0. 0. ... 0. 0. 0.],demuestra capacidad gent mexico corrupto hubi ramo hecho hace atra,-1.0
1191,S-7SNb0joQQ,UCh4nyuF04IWeAkE9G3Nu0mg,"Steve hanke dijo que las monedas Latinoamericanas  son basura refiriéndose  a las tendencias en declive de las económias de Ecuador y argentina o Nicaragua la dólarizacion. 
El peso dijo era un
 Cancer pero solo ve los intereses de estados unidos ya que el dólar está perdiendo terreno frente a otras monedas emergentes. El yuan o los rublos rusos
El dólar ya no es la única moneda de libre comercio como lo fue antes
Estados Unidos se niega a perder importancia económica
El peso Mexicano por el contrario fue una moneda muy importante antes del dólar estadounidense y veo mucho futuro. América latina se está dólarizando pero la diferencia es que no son económias emergentes
Estados unidos pone en riesgo a estás económias cuando el dólar llegue a un colapso internacional y estos países no tengan una moneda propia, culpan al peso de las malas políticas económicas y la responsable es el fmei por dar crédito excesivo a un país que de por si ya estaba endeudado.
El peso Mexicano la única moneda fuerte frente al dólar...
El dólar es una maneda infravalorada sin ningúna garantía y en cualquier momento puede colapsar 
China, Rusia e india están liderando muchas restructuraciónes económicas.",[0. 0. 0. ... 0. 0. 0.],steve hank dijo moneda latinoamericana basura refiri ndose tendencia decliv econ mia ecuador argentina nicaragua larizacion peso dijo cancer solo interes unido perdiendo terreno frent moneda emergent yuan rublo ruso nica moneda libr comercio unido niega perder importancia econ mica peso mexicano contrario moneda important estadounidens futuro rica latina larizando diferencia econ mia emergent unido pone riesgo econ mia llegu colapso internacion moneda propia culpan peso mala tica econ mica respons fmei dito excesivo endeudado peso mexicano nica moneda fuert frent maneda infravalorada ning garant cualquier momento pued colapsar china rusia india liderando mucha restructuraci econ mica,-1.0
1200,S-7SNb0joQQ,UCk_iPE1whkHbdN1_iasIcbA,"Que PIB bajo se pudra, lo que importa es la distribución de la riqueza, por años el PIB era enorme y la pobreza también, ahora baja el PIB, pero el dinero circulante en la población es mayor, así qué, ahora tenemos una economía local más dinámica.",[0. 0. 0. ... 0. 0. 0.],bajo pudra importa distribuci riqueza enorm pobreza tambi ahora baja dinero circulant poblaci mayor ahora econom local mica,-1.0
1201,S-7SNb0joQQ,UCQGCf1keg8AeUGMRG4qio4g,"AMLO es una riata, también su secretaria de hacienda Rogelio Ramírez de la O",[0. 0. 0. ... 0. 0. 0.],amlo riata tambi secretaria hacienda rogelio,-1.0
1214,E8lN3zR1wm0,UCmLtZKU6hAUIjPCCVTn7bHA,su vozz me hace dormir zzzz,[0.         0.         0.         ... 0.         0.         0.56163688],vozz hace dormir zzzz,-1.0
1239,SZ0R7oAzBsI,UCHqzEXIzNW-fvkvbaWwIKDA,Quisiera tener un pc para jugar victoria 2  lastima que sólo tengo android,[0. 0. 0. ... 0. 0. 0.],quisiera tener jugar victoria lastima android,-1.0
1241,SZ0R7oAzBsI,UCESZzd4g9DS4Y5vnv8mRhGQ,Nooooo porque conquista rd es mi pais ahora soy español,[0. 0. 0. ... 0. 0. 0.],nooooo conquista pai ahora espa,-1.0
1245,3ANpvSRV_ew,UC58KcDnB6l2esrblvGJGbag,"Yo pienso, lo que debiamos hacer es colonizar otros mundos",[0. 0. 0. ... 0. 0. 0.],pienso debiamo hacer colonizar mundo,-1.0
1248,3ANpvSRV_ew,UCaKtdK8_SxKxw6g_kyqLTaQ,Gente ignorante como tú no debería hacer videos América es un continente ignorante no un pais,[0. 0. 0. ... 0. 0. 0.],gent ignorant deber hacer video rica continent ignorant pai,-1.0
1254,3ANpvSRV_ew,UChZ-ve2ytgXS9ydRHSIkW_A,"Es que colón no descrubió nada. Lo unico que hiceron fue saquear tierras, violar mujeres, explotar a una población entera y el genocidio más grande de la historia. Por eso mientras sigan hablando de descubrimiento serán solo eso: saqueadores, violadores y genociodas.",[0. 0. 0. ... 0. 0. 0.],descrubi unico hiceron saquear tierra violar mujer explotar poblaci entera genocidio grand historia mientra sigan hablando descubrimiento solo saqueador violador genocioda,-1.0
1262,3ANpvSRV_ew,UCMs3W78l-OWRF0m1MljFj7w,Si Cristobal Colón nunca hubiera llegado a américa no hubiéramos existido nunca y posiblemente los países que nos pudieron haber colonizado hubieron sido Inglaterra o Portugal,[0. 0. 0. ... 0. 0. 0.],cristob nunca llegado rica hubi ramo existido nunca posiblement pudieron haber colonizado sido inglaterra portug,-1.0
1266,tpvp-vUq-Ug,UCY9m4sPeLvnzT8yj6D7Pjdw,"es increible que los pandilleros, quienes asesinan a sangre fria, reclamen que los tratan mal, JAJAJAJ , al lobby amiguito !!!!",[0. 0. 0. ... 0. 0. 0.],increibl pandillero asesinan sangr fria reclamen tratan jajajaj lobbi amiguito,-1.0
1268,tpvp-vUq-Ug,UClmBAqNB2VQLOXLp354gstA,"Lo importante es que se esta haciendo lo correcto,luchar contra la delincuencia.Los que sufren o mueren a mano de estos delincuentes tambien tienen derechos y no les importan.",[0. 0. 0. ... 0. 0. 0.],important haciendo correcto luchar delincuencia sufren mueren mano delincuent tambien derecho importan,-1.0
1269,tpvp-vUq-Ug,UCYO913TVjPRpQnwCmyzbGeA,"No se preocupen por lo que critica el exterior, siempre se quejaran, porque se aprovechan del mal de otros paises.",[0. 0. 0. ... 0. 0. 0.],preocupen critica exterior siempr quejaran aprovechan pais,-1.0
1276,tpvp-vUq-Ug,UCmkyz5MNgVbnaRVBwCRQtFw,"Pero no hay violacion de derechos humanos ya que esos son bichos, bestias.",[0. 0. 0. ... 0. 0. 0.],violacion derecho humano bicho bestia,-1.0
1278,tpvp-vUq-Ug,UCZdEauov3hspMhpYFr6c_5A,"Cuando se abusa y se desintegra la dignidad del ciudadano, es lógico que se alce un caudillo dispuesto a revertir esos abusos y que la verdadera justicia comience a actuar.",[0. 0. 0. ... 0. 0. 0.],abusa desintegra dignidad ciudadano gico alc caudillo dispuesto revertir abuso verdadera justicia comienc actuar,-1.0
1280,tpvp-vUq-Ug,UCTfwPXqKsT0ndLd80xlXYxw,No porque todos imigran a otros lados y esos criminales se hacen en otro pais,[0. 0. 0. ... 0. 0. 0.],imigran lado criminal hacen pai,-1.0
1281,tpvp-vUq-Ug,UCxEVRFLHUIkTFdij5GFo-vQ,Ls verdad de los controladores de los umanos y como ser libres Dr william  criado,[0. 0. 0. ... 0. 0. 0.],verdad controlador umano libr william criado,-1.0
1282,tpvp-vUq-Ug,UC9_7VjDcGINNSSQRF5xDarg,"Es un dilema. La libertad de uno se acaba cuando atentas contra la libertad de los demás.
Encarcelar pandilleros es cambiar libertad por seguridad, lo cual debería ser así, sino sufririamos un mundo anárquico. Por otro lado, es correcto torturar pandilleros que ya están cumpliendo su condena? Eso ya depende del criterio propio.",[0. 0. 0. ... 0. 0. 0.],dilema libertad acaba atenta libertad encarcelar pandillero cambiar libertad seguridad deber sino sufririamo mundo rquico lado correcto torturar pandillero cumpliendo condena depend criterio propio,-1.0
1283,tpvp-vUq-Ug,UChiwXve2F-0kPMaQdYp21qA,HAY QUE ELEGIR gente onesta,[0. 0. 0. ... 0. 0. 0.],elegir gent onesta,-1.0
1290,vMIslm7jvMw,UCM2X99ENiEglUmZK9xgDTFQ,"Vaya, me acabo de dar cuenta de que la miniserie es de hace 3 años, sigue siendo actual en un sentido, pero en otro creo que es hora de actualizarse y proponer soluciones. Ya está bien. sólo veo pesimismo. demonización, mentiras, soberbia, el fin de los valores occidentales, la democracia el respeto, la libertad la transparencia,  la debilidad de las instituciones occidentales, dado que ni EEUU ni Issrael atacan sus acuerdos. mi gran decepción EEUU e Israel, me encantaria que Europa se posicionara en contra del doble rasero ético",[0. 0. 0. ... 0. 0. 0.],vaya acabo cuenta miniseri hace sigu siendo actual creo hora actualizars propon solucion bien pesimismo demonizaci mentira soberbia valor occidental democracia respeto libertad transparencia debilidad institucion occidental dado eeuu issrael atacan acuerdo gran decepci eeuu israel encantaria europa posicionara dobl rasero tico,-1.0
1291,vMIslm7jvMw,UCM2X99ENiEglUmZK9xgDTFQ,"Me llama mucho la atención que en esta miniserie se dice que los Israelies han contravenido las recomendaciones de la onu  de no construir asentamientos ilegales, es decir asentamientos en territorios palestinos, diciendo que esos territorios no son de nadie ya que no están oficialmente adjudicados.¡ qué significa oficialmente,? tener un papel firmado? es que no es suficiente la división de la onu, donde les conceden a los israelies territorios confiscados por ellos mismos a los palestinos ( nakba). la codicia israeli es incontrolable. para ellos oficial significa, firmado por ellos en una notaria de Telavid e inscrito en un registro de la propiedad en la calle de al lado. No se necesita un papel para tener la propiedad de una tierra, antes la gente no tenia papeles, y si venia un desalmado a quitarles sus tierras, un juez decia esta tierra es de este señor porque lo dicen los colindantes y porque era de sus padres y porque aqui pastaban sus rebaños desde hace siglos etc etc...y poco a poco la gente va inscribiendo sus fincas etc. Siempre ha habido desalmados, pero ampararse en que alguien no tiene papeles para decir que esa tierra oficialmente no es de nadie, es querer justificar lo injustificable, cosa que llevan haciendo los israelies desde hace 75 años. y se quedan tan tranquilos y siguen repitiendo y repitiendo lo mismo año tras año, con el apoyo eso si de los EEUU",[0. 0. 0. ... 0. 0. 0.],llama atenc miniseri dice isra contravenido recomendacion construir asentamiento ilegal decir asentamiento territorio palestino diciendo territorio nadi oficialment adjudicado significa oficialment tener papel firmado suficient divisi conceden isra territorio confiscado mismo palestino nakba codicia isra incontrol ofici significa firmado notaria telavid inscrito registro propiedad call lado necesita papel tener propiedad tierra gent tenia papel venia desalmado quitarl tierra juez decia tierra dicen colindant padr aqui pastaban reba hace siglo gent inscribiendo finca siempr desalmado amparars alguien papel decir tierra oficialment nadi querer justificar injustific cosa llevan haciendo isra hace quedan tranquilo siguen repitiendo repitiendo mismo tra apoyo eeuu,-1.0
1294,vMIslm7jvMw,UCV6hqS8B0iu3gDnaCvLpNTg,"Yerushalayim es piedra pesada, para quien la tome.",[0. 0. 0. ... 0. 0. 0.],yerushalayim piedra pesada tome,-1.0
1296,vMIslm7jvMw,UCO9MTt-HzmcduqSyPpWk_SA,"CON INMENSO DOLOR, SEGUIMOS INFORMáANDONOS SOBRE  LA  SISTEMATICA PERSECUCION Y MASACRE DEL PUEBLO PALESTINO, ANTE LA APATIA DE SUS HERMANOS ARABES Y LA HIPOCRESIA DE LOS ORGANISMOS INTERNACIONALES QUE SE 
LAVAN LAS MANOS. FALTAN PALABRAS PARA CALIFICAR. 
BENDICIONES Y MUCHA LUZ PARA PALESTINA, SIRIA Y LIBANO",[0. 0. 0. ... 0. 0. 0.],inmenso dolor seguimo inform andono sistematica persecucion masacr pueblo palestino apatia hermano arab hipocresia organismo internacional lavan mano faltan palabra calificar bendicion mucha palestina siria libano,-1.0
1297,vMIslm7jvMw,UCO9MTt-HzmcduqSyPpWk_SA,"Enric, felicitaciones por este trabajo que no pierde actualidad.
Es orientativo para , minimamente, comprender desde la raiz este larguisimo conflicto.
Objetivo, concreto, conciso, tu exposicion es un modelo de periodismo bien profesional. Ojala lo estudiaran tantos que publican temas latosos, con comentarios personales, confusos, con imagenes y musica inapropiados e innecesarios etc, etc. 
Abrazo argentino.",[0. 0. 0. ... 0. 0. 0.],enric felicitacion trabajo pierd actualidad orientativo minimament comprend raiz larguisimo conflicto objetivo concreto conciso exposicion modelo periodismo bien profesion ojala estudiaran tanto publican tema latoso comentario personal confuso imagen musica inapropiado innecesario abrazo argentino,-1.0
1298,vMIslm7jvMw,UCLcalmOEZEYpuY5lJgciViQ,"Excelente video e información clara pero yo creo que Israel debería, renunciar a Palestina que lo aga por amor a Dios 🙏 Padre padre de toda la humanidad",[0. 0. 0. ... 0. 0. 0.],excelent video informaci clara creo israel deber renunciar palestina amor dio padr padr toda humanidad,-1.0
1299,vMIslm7jvMw,UCubbjm-YzRxAfW8BlvJPY8g,"Ahora comprendo que los judíos de bien se avergüencen del Sionismo y sientan que no los representa. 
Lo que no se entiende es que en los vídeos se hable de la “violencia de los  palestinos” sin señalar la violencia atroz de la política israelí ejercida cruelmente por su ejército armado por USA, ni se menciona cómo Israel ha arrestado y encarcelado  durante años a niños por tirar piedras.",[0. 0. 0. ... 0. 0. 0.],ahora comprendo bien averg encen sionismo sientan representa entiend deo habl violencia palestino alar violencia atroz tica israel ejercida cruelment rcito armado menciona israel arrestado encarcelado tirar piedra,-1.0
1302,vMIslm7jvMw,UCsL_BoWsQlmHLcPxkHefkrA,"¿Dices qie que los grupos palestinos deberian renunciar a la violencia? Pero si la violencia es el modus vivendi de Israel. Les tiran sus casas, arrasan con sus cosechas, no les permiten hacer NADA, ese miserable de Trump,ces oyro genocida de lo peor.",[0. 0. 0. ... 0. 0. 0.],dice grupo palestino deberian renunciar violencia violencia modu vivendi israel tiran casa arrasan cosecha permiten hacer miser trump oyro genocida peor,-1.0
1303,vMIslm7jvMw,UCsL_BoWsQlmHLcPxkHefkrA,"Y como siempre, los yanquis metiéndode en todo elunfo y apoyando a conveniencia. Fueraaaaa.",[0. 0. 0. ... 0. 0. 0.],siempr yanqui meti ndode elunfo apoyando conveniencia fueraaaaa,-1.0
1305,Nd4mD1m8JC0,UCjiIEIehE6tf8CFaqPG_pyQ,que se armen los putazos!!!,[0. 0. 0. ... 0. 0. 0.],armen putazo,-1.0
1308,Nd4mD1m8JC0,UC9azDE7TGm8-zkJPP0tJjDQ,"Yo pienso que hicieron lo correcto , pinches gringos están acostumbrados a hacer lo que quieren donde quieren , ya estuvo bueno putos racistas de mierda.",[0. 0. 0. ... 0. 0. 0.],pienso hicieron correcto pinch gringo acostumbrado hacer quieren quieren bueno puto racista mierda,-1.0
1313,Nd4mD1m8JC0,UC64bIHgTYeMC6cSJLawCS8A,Asi se hubieran molestado cuando los agentes de allá entraron a territorio mexicano por sus 🥚🥚 y actuaron como ellos quisieron con un auto y gente que venían siguiendo. Entraron y salieron cómo Pedro por su casa y ahi no hubo indignación por parte del gobierno norteaméricano. Solo se enojan cuando les conviene. Muy bien por nuestras fuerzas armadas Mexicanas.,[0. 0. 0. ... 0. 0. 0.],molestado agent entraron territorio mexicano actuaron quisieron auto gent siguiendo entraron salieron pedro casa indignaci part gobierno norteam ricano solo enojan convien bien fuerza armada mexicana,-1.0
