,Unnamed: 0,video_id,author,comment,comment_stem,vectores_tfidf,sentiment
3361,3361,8t_bF4wcdIA,UCMBygyBVhAACNadMYgIcMKA,¿Qué tiene que ver China y Hong-Kon aquí?,china hong,[0. 0. 0. ... 0. 0. 0.],0.0
3362,3362,8t_bF4wcdIA,UCCYwx4Of_Oqmi-FF_K1Xq6Q,"Ramiro II de Aragón, no sabes lo que hiciste en 1137, deberías haber puesto un badajo más en la campana de Huesca, no sabías como se las gastaban estos para mentir y robar? parece que no¡¡ que bien te engañaron.",ramiro arag sabe hicist deber haber puesto badajo campana huesca gastaban mentir robar parec bien enga aron,[0. 0. 0. ... 0. 0. 0.],-1.0
3363,3363,8t_bF4wcdIA,UC2v16E9zW2zA4iqE4EWDjHw,Políticos..... Que vergüenza,tico verg enza,[0. 0. 0. ... 0. 0. 0.],-1.0
3364,3364,8t_bF4wcdIA,UCcDhzMkWZ0RZ5qZbR6YtWkg,"Si se han quedado cuatro gatos, para eso los pagamos?",quedado cuatro gato pagamo,[0. 0. 0. ... 0. 0. 0.],0.0
3365,3365,KeQNjk-MqIM,UCjT-8ZHCPzEz52NSc86O9LQ,"Bla bla bla 🤮
Feijo eres el cómplice necesario del PSOE.... A la vista está.
No me creo nada de tu partido político, 🤮
Ahora no vengas de digno eres un traidor dando oxígeno al peor gobierno de la democracia 🤬",feijo mplice necesario psoe vista creo partido tico ahora venga digno traidor dando geno peor gobierno democracia,[0. 0. 0. ... 0. 0. 0.],-1.0
3366,3366,KeQNjk-MqIM,UCBI44B5KYr0ONhKRE2lTWPQ,"Hola

A la atención del señor Feijoo, dimita ya usted por favor. España necesita líderes valientes y no gente mediocre como usted.
Creo que ya va siendo hora de que el partido popular se mire los huevos y saque gente competente. Ayuso presidenta yaaaaa pongan a Ayuso como candidata a presidenta
del gobierno de España y ganarán las elecciones de calle.",hola atenc feijoo dimita ust favor espa necesita dere valient gent mediocr ust creo siendo hora partido popular mire huevo saqu gent competent ayuso presidenta yaaaaa pongan ayuso candidata presidenta gobierno espa ganar eleccion call,[0. 0. 0. ... 0. 0. 0.],-1.0
3367,3367,KeQNjk-MqIM,UCPSO74oxmZTkPkUtOIyBpFg,Si no hubieses empezado a pactar con Vox a toda costa hubieseis sacado mayoría absoluta,empezado pactar toda costa sacado mayor absoluta,[0. 0. 0. ... 0. 0. 0.],0.0
3368,3368,KeQNjk-MqIM,UCWTdx-zKvsvcgnzONEbgcZg,"Tu si que eres inmoral.
Por tu culpa y tus pataletas de colegial contra VOX nos has creado un problemon. Vete a soplar gaitas.",inmor culpa pataleta colegi creado problemon vete soplar gaita,[0. 0. 0. ... 0. 0. 0.],-1.0
3369,3369,KeQNjk-MqIM,UC9XQ32TcOeBdikwV-7S7Vcg,Huelga general hasta que se vaya Sánchez.,huelga gener vaya nchez,[0. 0. 0. ... 0. 0. 0.],-1.0
3370,3370,KeQNjk-MqIM,UC4eTKVjTE0Qiw3LhooTo8Pw,Te has equivocado Feijoo el precipicio lo llevas tu . Anda paaa galicia y monta en el barco del narco😅,equivocado feijoo precipicio lleva anda paaa galicia monta barco narco,[0. 0. 0. ... 0. 0. 0.],-1.0
3371,3371,KeQNjk-MqIM,UCPtQGVUbd76QHpthga4WBPA,"Bla bla bla lo sabias de sobra
Tenemos todo esto por tu empeño en atacar a vox!!!",sabia sobra emp atacar,[0. 0. 0. ... 0. 0. 0.],0.0
3372,3372,KeQNjk-MqIM,UCcPss5lPobETwhfUd4E1XRg,La misma retórica que el come gambas de page babla babla y después nada,misma rica come gamba page babla babla despu,[0. 0. 0. ... 0. 0. 0.],0.0
3373,3373,KeQNjk-MqIM,UCcPss5lPobETwhfUd4E1XRg,Hechale huevos tu y pp cobarde,hechal huevo cobard,[0. 0. 0. ... 0. 0. 0.],-1.0
3374,3374,KeQNjk-MqIM,UCuZ2wgZQ1xpOFsBF569_Xhw,"Tú  sigue buscando el PSOE bueno,  estás a puntito de encontrarlo !!!!",sigu buscando psoe bueno puntito encontrarlo,[0. 0. 0. ... 0. 0. 0.],0.0
3375,3375,KeQNjk-MqIM,UCgiKj5ypooxviOPyXLFYzaQ,Sigue tendiendo la mano al PSOE subnormal,sigu tendiendo mano psoe subnorm,[0. 0. 0. ... 0. 0. 0.],-1.0
3376,3376,KeQNjk-MqIM,UCe1BEYrPJZQRA7tLwO7W1Aw,"Cuántas veces lo salvaste a Sánchez, Feijóo, si no fuera por ti, quizá Sanchez ya no estaría en el gobierno, parece una locura?, No es la verdad, la última? Prohibir a los del PP asistir al acto contra la amnistia, por supuesto...todos te ignoramos,",nta vece salvast nchez feij quiz sanchez gobierno parec locura verdad ltima prohibir asistir acto amnistia supuesto ignoramo,[0. 0. 0. ... 0. 0. 0.],-1.0
3377,3377,KeQNjk-MqIM,UCexGG_Ovq-SXKf83MbLHgtQ,"En otro país, Sánchez ya habría aparecido muerto en algún hotel.",nchez habr aparecido muerto hotel,[0. 0. 0. ... 0. 0. 0.],-1.0
3378,3378,KeQNjk-MqIM,UCdBJSgDPzZ_IgS3Z_AOoUpA,Habló el mentiroso oficiales cual del reino.y una cosita las elecciones las perdió usted.,habl mentiroso oficial reino cosita eleccion perdi ust,[0. 0. 0. ... 0. 0. 0.],-1.0
3379,3379,KeQNjk-MqIM,UCBxNa5S13n0Mv--eDJY2QZg,"Feijo si tu eres peor que el autocrata,,,,tu eres el de el pinchazo obligatorio,,,tu eres un nacionalista supremacista amiguito de Puigdemont ,a quien quieres engañar",feijo peor autocrata pinchazo obligatorio nacionalista supremacista amiguito puigdemont quier enga,[0. 0. 0. ... 0. 0. 0.],-1.0
3380,3380,KeQNjk-MqIM,UCnkcH6Uq0i_FGCTxyJ-TrjQ,Eres tonto,tonto,[0. 0. 0. ... 0. 0. 0.],0.0
3381,3381,KeQNjk-MqIM,UC2YJn0QA25-lI4adlDlFP1w,"Pablo Casado,Garcia Egea Mariano Rajoy,Montoro,Sarz de Santamaría, asquito dais eso si , una gran mujer CAYETANA ALVAREZ DE TOLEDO, por ella y con ella España tendria una oportunidad pero me da que no va a ser asi, hermana Argentina bienvenida.",pablo casado garcia egea mariano rajoy montoro sarz santamar asquito dai gran mujer cayetana alvarez toledo espa tendria oportunidad hermana argentina bienvenida,[0. 0. 0. ... 0. 0. 0.],1.0
3382,3382,KeQNjk-MqIM,UCfuNFJurjAW7PKvEL7UKaIQ,Vete a tu país galicia,vete galicia,[0. 0. 0. ... 0. 0. 0.],0.0
3383,3383,KeQNjk-MqIM,UCfuNFJurjAW7PKvEL7UKaIQ,Inmoral es robar,inmor robar,[0. 0. 0. ... 0. 0. 0.],0.0
3384,3384,KeQNjk-MqIM,UCuSoXw0MOg5ZpCABAOrrDwQ,Deja de decir payasadas   y empieza a actuar ya  y a ser un poco más coherente......,deja decir payasada empieza actuar coherent,[0. 0. 0. ... 0. 0. 0.],-1.0
3385,3385,As8EC720uD4,UCsZ-zstOolkH9V79-yoXhhA,Menuda cuadrilla,menuda cuadrilla,[0. 0. 0. ... 0. 0. 0.],-1.0
3386,3386,As8EC720uD4,UCepnL12iC9am7DXC9HzQwYA,"Tenía mayoría Absoluta y fue incapaz de tomar alguna medida contundente. Es la derechita cobarde como dice Abascal.
Saludos",mayor absoluta incapaz tomar alguna medida contundent derechita cobard dice abasc saludo,[0. 0. 0. ... 0. 0. 0.],-1.0
3387,3387,As8EC720uD4,UCWmAsyQguiqunxydXD_wDLw,"Gracias a su incompetencia Sánchez es Presidente. Nos vendió, así me importa muy poco su nerviosismo. Para nerviosismo el que nos entró a los españoles cuando usted nos vendió. Yo no confío en el PP en absoluto. Son unos traidores a los españoles, a sus votantes.",gracia incompetencia nchez president vendi importa nerviosismo nerviosismo entr espa ole ust vendi conf absoluto traidor espa ole votant,[0. 0. 0. ... 0. 0. 0.],-1.0
3388,3388,As8EC720uD4,UCpjkuBp8EXcECGWl1ZqsT3Q,"Fracasoy el inútil es complice, por no haber hecho nada en su momento.",fracasoy complic haber hecho momento,[0. 0. 0. ... 0. 0. 0.],-1.0
3389,3389,As8EC720uD4,UCtt84F4809AwhHCWehHRU4A,"Aparte de que en eso pudiéramos coincidir, te recuerdo a ti, Gallego Tonto, que no moviste ni una coma de lo que dejo sembrado ZP  aun con mayoría absoluta y de aquellas semillas ahora tenemos a un ZP2 muchísimo mas empoderado que ahora va a todo trapo y sin control. Tu podías haber puestos muchos controles y frenado a los que se subieron de tono y te limitaste a una intervención moderada. Tendrías que haber sido mucho mas tajante y ahora no habrían llegado a esto. Casado y Feijoo aun son peores.",apart pudi ramo coincidir recuerdo gallego tonto movist coma dejo sembrado mayor absoluta aquella semilla ahora much simo empoderado ahora trapo control haber puesto control frenado subieron tono limitast interv moderada tendr haber sido tajant ahora habr llegado casado feijoo peor,[0. 0. 0. ... 0. 0. 0.],-1.0
3390,3390,As8EC720uD4,UCvPAYVSZoTFQV0YdLRRZu9A,"Pero, Rajoy no te acuerdas cuando ers presidente Zapatero, que le decias, que Catalunya tenia derecho aun referendum, te tengo gravado, miestras discutias con el, y tu estabas ha favor, de que Cstalunya  votara, pero entonces estabas en la oposicion, y es lo mismo que ahora, la cuestion es donde digo blanco depende quien tenga el gobierno, digo negro, al PP, esto le va de maravilla, y el pueblo se lo cree, jamas lo entendere.",rajoy acuerda president zapatero decia catalunya tenia derecho referendum gravado miestra discutia favor cstalunya votara entonc oposicion mismo ahora cuestion digo blanco depend gobierno digo negro maravilla pueblo cree jama entender,[0. 0. 0. ... 0. 0. 0.],0.0
3391,3391,As8EC720uD4,UCHDTaCaRvDTW0__EHBGER6g,"Con Barcenas, con Rato, con los que saquearon a España durante su mandato o la amnistía fiscal para sus amigos. Que poca vergüenza y poca memoria reciente en sus ignorantes votantes.",barcena rato saquearon espa mandato amnist fiscal amigo poca verg enza poca memoria recient ignorant votant,[0. 0. 0. ... 0. 0. 0.],-1.0
3392,3392,As8EC720uD4,UCbsTgmpG6WMYxfDGl-vZA7w,Este señor tan empalagoso e indefinido es el responsable directo de todo lo malo que ha ocurrido estos cuatro años en la vida politica española.,empalagoso indefinido respons directo malo ocurrido cuatro vida politica espa,[0. 0. 0. ... 0. 0. 0.],-1.0
3393,3393,As8EC720uD4,UCg7nt2lEozKQuFv3xXtzrig,Otro....dando cátedra de moral democrática....m.rajoy.....? Eres tú?,dando tedra moral democr tica rajoy,[0. 0. 0. ... 0. 0. 0.],-1.0
3394,3394,As8EC720uD4,UCi_KKon0vWph92n53gQe_hA,Sánchez vende a su madre si le hace falta...,nchez vend madr hace falta,[0. 0. 0. ... 0. 0. 0.],0.0
3395,3395,As8EC720uD4,UCJjZdzGecnIn1rxoYNJmVCA,"A mi tambien este Señor lo que diga como que nada, ha sido un presidente cobarde y con una desidia de tamaño gigantesco, estos deberían de ser responsables de sus actos cuando se encuentran en un puesto tan importante como el de presidir los destinos de una nación, no se pueden ir como si no hubiese pasado nada y este y su partido son responsables en grado sumo de la situación en la que nos encontramos hoy los españoles.",tambien diga sido president cobard desidia tama gigantesco deber respons acto encuentran puesto important presidir destino naci pueden pasado partido respons grado sumo situaci encontramo espa ole,[0. 0. 0. ... 0. 0. 0.],-1.0
3396,3396,As8EC720uD4,UCsTgiiEDpgasb67SRwh8eTA,"no te ponen nervioso los sobresueldos, los asesinatos de la ayuso, los millones de personas que as dejado en la miseria tu y tu corrupto gobierno,, podria seguir pero me das asco",ponen nervioso sobresueldo asesinato ayuso millon persona dejado miseria corrupto gobierno podria seguir asco,[0. 0. 0. ... 0. 0. 0.],-1.0
3397,3397,As8EC720uD4,UCzIW30LBH3oOVskYcAZSong,"A M.Rajoy el que le daba miedo era Luís, se fuerte Luís, estamos contigo... jajja menudos son estos",rajoy daba miedo fuert contigo jajja menudo,[0. 0. 0. ... 0. 0. 0.],-1.0
3398,3398,As8EC720uD4,UCISQRHcDTfV5DB0Lr5-ttBQ,"Tiene bemoles este tío.
España le dio todo, o sea todo, y no hizo nada.
Ahora que tenga cuidado sino le meten en la cárcel los socios de Sánchez.",bemol espa hizo ahora cuidado sino meten rcel socio nchez,[0. 0. 0. ... 0. 0. 0.],-1.0
3399,3399,As8EC720uD4,UCQExDOu2NwDU5uqPHhlbXEg,"Habla el que mas tiene que callar, no tumbaron vds. ninguna ley de ZPARO y ahora en estas estamos, c.g.n",habla callar tumbaron ninguna zparo ahora,[0. 0. 0. ... 0. 0. 0.],-1.0
3400,3400,As8EC720uD4,UClVwFG0bY6XBERX89OOleRQ,"Vaya, el experto en ""mirar para otro lado"", segun él mismo dijo... váyase a tomar por saco",vaya experto mirar lado segun mismo dijo yase tomar saco,[0. 0. 0. ... 0. 0. 0.],0.0
3401,3401,As8EC720uD4,UCfIMWnm8gB_u75BoJlynPhA,¿Cómo tienen el cuajo de sacar en 'foros públicos' a este sujeto sentando cátedra? Es DEMENCIAL lo de este país.,cuajo sacar foro blico sujeto sentando tedra demenci,[0. 0. 0. ... 0. 0. 0.],-1.0
3402,3402,As8EC720uD4,UCo5EVJrIy4cTcpsbVtP18Eg,"M.Rajoy!
Eres  tú?
Que poca vergüenza  tienes.",rajoy poca verg enza,[0. 0. 0. ... 0. 0. 0.],-1.0
3403,3403,As8EC720uD4,UCfuNFJurjAW7PKvEL7UKaIQ,Ami me puso nervioso cuando Rajoy vamos la ayuda de los 52 55,puso nervioso rajoy vamo ayuda,[0. 0. 0. ... 0. 0. 0.],-1.0
3404,3404,As8EC720uD4,UCKWpzhDXmlsRlWr2BCliWgA,"Pues todo es por tu culpa no no dimitir y hacer elecciones como te dijo Albert Ribera,tu culpa lo que está haciendo el dicty chavista",pue culpa dimitir hacer eleccion dijo albert ribera culpa haciendo dicti chavista,[0. 0. 0. ... 0. 0. 0.],-1.0
3405,3405,Erha5lJaNlE,UCcAe273_o6b9eaQZZf8DkNQ,Mentira todo es mentira no lo haces por Cataluña lo haces por ti sabes que Cataluña no la paras ni tu ni nadie si quieren seguir adelante seguirán y tú irás a la cárcel más pronto que tarde estar un ratito más en la moncloa te va a costar muy caro,mentira mentira hace catalu hace sabe catalu para nadi quieren seguir adelant seguir rcel pronto tard ratito moncloa costar caro,[0. 0. 0. ... 0. 0. 0.],-1.0
3406,3406,Erha5lJaNlE,UCxkNh-EaBfMOXxC8l3dLaAQ,SÁNCHEZ MENTIROSO TRAIDOR GOLPISTA MANIFESTACIONES EN TODA ESPAÑA CONTRA EL GOLPE DE ESTADO SOCIALISTA CONTRA LA CONSTITUCIÓN ESPAÑOLA VIVA ESPAÑA 🇪🇸,nchez mentiroso traidor golpista manifestacion toda espa golp socialista constituci espa viva espa,[0. 0. 0. ... 0. 0. 0.],-1.0
3407,3407,Erha5lJaNlE,UCHaklrpiVFVFJwrTRKQrrzw,"A donde vas Pedro Sanchez ,si sois un gobierno de mentirosos sin etica moral  ni politica",pedro sanchez gobierno mentiroso etica moral politica,[0. 0. 0. ... 0. 0. 0.],-1.0
3408,3408,Erha5lJaNlE,UC7Kd8cOfEXhPdPdSmdT3wrQ,Y todo por el tarado este para seguir gobernando... Éste es por desgracia el nuevo Maduró...,tarado seguir gobernando desgracia nuevo madur,[0. 0. 0. ... 0. 0. 0.],-1.0
3409,3409,Erha5lJaNlE,UC7Kd8cOfEXhPdPdSmdT3wrQ,España es ya la nueva Venezuela de Europa...,espa nueva venezuela europa,[0. 0. 0. ... 0. 0. 0.],0.0
3410,3410,Erha5lJaNlE,UCcPss5lPobETwhfUd4E1XRg,Ya lo decia yo hace tiempo esto acabara en una sangria,decia hace tiempo acabara sangria,[0. 0. 0. ... 0. 0. 0.],0.0
3411,3411,Erha5lJaNlE,UCcPss5lPobETwhfUd4E1XRg,Hoy asido alex vidal cuadra quien sera el siguiente,asido alex vidal cuadra sera siguient,[0. 0. 0. ... 0. 0. 0.],0.0
3412,3412,Erha5lJaNlE,UCkmqcT9-FMCGLQmRZVVomIg,Bravo aupa el mejor presidente del Gobierno de España y de europa pedro Sánchez perez Castejón viva el PSOE viva la embistidura del mejor presidente y adelante con la amnistía vamos adelante por el progreso de España siempre contigo presidente,bravo aupa mejor president gobierno espa europa pedro nchez perez castej viva psoe viva embistidura mejor president adelant amnist vamo adelant progreso espa siempr contigo president,[0. 0. 0. ... 0. 0. 0.],1.0
3413,3413,Erha5lJaNlE,UCQ9-sVB81FWvt1m_K2A2V2Q,💩💩💩💩💩💩,,[0. 0. 0. ... 0. 0. 0.],
3414,3414,Erha5lJaNlE,UCS7qp9w-IEXyVR-wtfUDGcQ,"Amnistia asocialistas . pero para recoger basura en Vigo. Su alcalce ladron socilista, te pide certificado de pagar la basura. y te obliga a pago por tarjeta a los ciudadanos. 
Eso se lo pide a los sin papeles, no porque lo votan. Para este socialista los ciudaddanos somos delincuentes.
Pues que empiece por su casa primero.",amnistia asocialista recog basura vigo alcalc ladron socilista pide certificado pagar basura obliga pago tarjeta ciudadano pide papel votan socialista ciudaddano delincuent pue empiec casa primero,[0. 0. 0. ... 0. 0. 0.],-1.0
3415,3415,Erha5lJaNlE,UCD0Hs4EUh4r3oSH9ivWE1Fg,Una persona sin  palabra es una persona SIN HONOR,persona palabra persona honor,[0. 0. 0. ... 0. 0. 0.],1.0
3416,3416,Erha5lJaNlE,UCr1x6GFru4dn7IwhxcgEdIQ,"Hola.
Este ya ni sabe hablar para los curritos que oimos sus discursos y sus disparates.
Saludos.",hola sabe hablar currito oimo discurso dispar saludo,[0. 0. 0. ... 0. 0. 0.],0.0
3417,3417,Erha5lJaNlE,UCKaUDJwpjZW8leom4PYMcOg,Menudo Ssinberguenza acusa alos otros delo que ace el creo que no solo es un mentiroso tanvien se cree sus propias mentiras,menudo ssinberguenza acusa alo delo creo solo mentiroso tanvien cree propia mentira,[0. 0. 0. ... 0. 0. 0.],-1.0
3418,3418,Erha5lJaNlE,UCKaUDJwpjZW8leom4PYMcOg,Despues de amenazarlo,despu amenazarlo,[0. 0. 0. ... 0. 0. 0.],0.0
3419,3419,Erha5lJaNlE,UC_4XslRT7OPVVH6Sa6GX51g,Si https://www.youtube.com/watch?v=UHl1Yp8YtG8,http youtub watch,[0. 0. 0. ... 0. 0. 0.],0.0
3420,3420,Erha5lJaNlE,UCaxzlA49wjvL5yWj2ndVZwg,Este interpreta la democracia como le va bien a él…,interpreta democracia bien,[0. 0. 0. ... 0. 0. 0.],1.0
3421,3421,Erha5lJaNlE,UCMEGWGKpANOTdeAMXzJW3lw,Valiente sinvergüenza y qué retrasados están los votantes de este psicópata,valient sinverg enza retrasado votant psic pata,[0. 0. 0. ... 0. 0. 0.],-1.0
3422,3422,Erha5lJaNlE,UC42g6KD3N7M7lVDcZ_URMrg,Ya veremos si puedes contra el rey,veremo pued,[0. 0. 0. ... 0. 0. 0.],0.0
3423,3423,Erha5lJaNlE,UC8iOGVx0WdnJY47UdFw9vAw,"Sinvergüenza,  vendepatrias",sinverg enza vendepatria,[0. 0. 0. ... 0. 0. 0.],-1.0
3424,3424,Erha5lJaNlE,UCnqcauN38VgECIM7urs3WZA,A ver qué sale de la chistera,sale chistera,[0. 0. 0. ... 0. 0. 0.],0.0
3425,3425,u80mWsaIZAE,UCZJ23y3nSy9RDN_tDXEU8hw,0:12 Junts tiene un 1'60%.,junt,[0. 0. 0. ... 0. 0. 0.],0.0
3426,3426,u80mWsaIZAE,UCwtK6kHEwnfp2IcaKt_tTVw,EJEMPLO DE UN BUEN DEMOCRATA!!,ejemplo buen democrata,[0. 0. 0. ... 0. 0. 0.],1.0
3427,3427,u80mWsaIZAE,UC9XH4cGE3pQy7sqogJF65QA,"Algún socialista respetable, qué pena que se puedan contar con los dedos de una mano.",socialista respet pena puedan contar dedo mano,[0. 0. 0. ... 0. 0. 0.],-1.0
3428,3428,u80mWsaIZAE,UC9-WEF16JIud9CiuWQahTrw,"40 años del asesinato por felipe gonzalez el jefe de los gal de LASA Y ZABALA , LOS MATARON Y LOS CUERPOS LOS ESCONDIERON LO MISMO HIZIERON CON SEGUNDO MEREY LE DIERON UANPALIZA Y NO ERA DE ETA Y MA SDE 30 CRIMENE SAS QUE SIU QUERIDO GFELIPE GONZALEZ ES UN CRIMINAL Y USTED UN COMPLICE DE LAS FECGHORIASD DEL GAL QUIEN INDULTO A VER AY BARIONUEVO AZNAR ,  MIRE LA FOTO DE LA VERGUENZA ES FRANCO JU8NYTO A CURAS POLICIAS GUARDIAS CIVILES POLITICOS COMO FRAGA IRIBARNE PORQUE FRANCO SI ERA UN TERRORISTA CRIMINAL PASICOPATA A VE EVALLASE  ALA MIERDA USTED DE COMPLIC ELDE LSOS PEORES ASESINATOS DE GONZALEZ QUE TENDRIA QUE GHABE RIDO A LA CASRCLSUSTES ES D ELA RAMA QUE NO MERECE LLAMARSE SOCILAISTA DEJENEOS ENN OPAZ HJAMA SHA HA VIDO UN PRESIDENTE TAN DECENTE COMO SANCHEZQUE QUIOEREA LA PASEADORA D EPERROS , EL PASEADOR DE NARCOTRAFIACANTES CUUN LOS JOVENES QUE HYAN MUWERTO POR LA DROAN¡G USTED NI TIENE VERGEUNZA NI LA HA CONOCIDO USTED ES COMPLICE DEL GAL UNA BANDA CRIMINAL QUE MATO A MAS DE 30 PERSONA SY NO FUE NADIS A LA CARCEL A SI QUE CALLADITO ESTA MAS GUAPO SINVERGEUNZA DEGENERADO",asesinato felip gonzalez jefe lasa zabala mataron cuerpo escondieron mismo hizieron segundo merey dieron uanpaliza crimen querido gfelip gonzalez crimin ust complic fecghoriasd indulto barionuevo aznar mire foto verguenza franco nyto cura policia guardia civil politico fraga iribarn franco terrorista crimin pasicopata evallas mierda ust complic eld lso peor asesinato gonzalez tendria ghabe rido casrclsust rama merec llamars socilaista dejeneo opaz hjama vido president decent sanchezqu quioerea paseadora eperro paseador narcotrafiacant cuun joven hyan muwerto droan ust vergeunza conocido ust complic banda crimin mato persona nadi carcel calladito guapo sinvergeunza degenerado,[0. 0. 0. ... 0. 0. 0.],-1.0
