,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,hateful,targeted,aggressive
1798,C0ydVmP8DCU,UCeXcoPIEB69yYn1k1S8fMxg,Hablas como COTORRA  .mejor infórmate y que fue rechazada por ser un a aberración y 👎👎👎👎👎👎🙈🙈🙈🙈,[0. 0. 0. ... 0. 0. 0.],habla cotorra mejor rmate rechazada aberraci,-1,0.9863547682762146,0.9881975054740906,0.9747691750526428
1800,C0ydVmP8DCU,UCQKNAFL4FPZ6Bv12lRdFeKw,Mil gracias por la información mejor que los canales abierto que solo te dejan más desinformados son  un asco,[0. 0. 0. ... 0. 0. 0.],gracia informaci mejor canal abierto solo dejan desinformado asco,-1,0.010481012985110283,0.0060133300721645355,0.010219703428447247
1802,C0ydVmP8DCU,UCY_TaqCOyNWLP1XgfUXzWcA,mientras el aborto sea ilegal es mejor votar rechazo.,[0. 0. 0. ... 0. 0. 0.],mientra aborto ileg mejor votar rechazo,-1,0.20267844200134277,0.011164999566972256,0.06305818259716034
1803,C0ydVmP8DCU,UC9OgZggRAo9IFI6YYR-FzjA,"CHILE  PAÍS  LIBRE  Y. SOBERANO .
¿  DONDE  QUEDÓ  LA SOBERANÍA  DE  CHILE  ? 
¿  ACASO  SE  LA  REGALARON  A  LA  ONU.  PARA  SER  GOBERNADOS  POR  SU  FAMOSA  AGENDA  2030  5:31",[0. 0. 0. ... 0. 0. 0.],chile libr soberano qu soberan chile acaso regalaron gobernado famosa agenda,-1,0.07041390240192413,0.011032050475478172,0.03087148815393448
1804,C0ydVmP8DCU,UCZHacuvuSvwq-uNQ8fEWKUA,SE RECHAZÓ MENTIROSA.!!,[0. 0. 0. ... 0. 0. 0.],rechaz mentirosa,-1,0.8670437335968018,0.7865975499153137,0.7792006731033325
1806,C0ydVmP8DCU,UCTwqjJHBMbGyr-ew0ldP9GQ,"La peor traición a Chile, de los políticos  medios de comunicación.",[0. 0. 0. ... 0. 0. 0.],peor traici chile tico medio comunicaci,-1,0.05052710697054863,0.011860148049890995,0.032538577914237976
1824,dyGJUNmsXhY,UCiLkjt94eAZuXaWAONbjOfw,increíble la presicion que tenes un capo,[0. 0. 0. ... 0. 0. 0.],incr presicion tene capo,-1,0.025990966707468033,0.0160310510545969,0.01707257516682148
1830,iEb9L2CMjr0,UCfqkjEMkOlntFG8AGVKk8LA,"Yo estoy de acuerdo en que el sistema esta mal , pero en este lado del mundo parece mas un ciclo de retroalimentacion entre profesores negligentes que crean alumnos malportados y viseversa , hay exepciones",[0. 0. 0. ... 0. 0. 0.],acuerdo sistema lado mundo parec ciclo retroalimentacion profesor negligent crean alumno malportado viseversa exepcion,-1,0.05587134137749672,0.005656828172504902,0.033077217638492584
1835,iEb9L2CMjr0,UC_AE0xvLNnPa4BDsMTjaEZA,"El sistema educativo está diseñado para crear trabajadores sumisos que se ciñan solamente en su cometido, esta diseñado para eliminar el pensamiento propio y la capacidad de emprendimiento.
No todos somos iguales y no vamos a escoger la misma carrera profesional, pero nos obligan a estudiar a todos las mismas asignaturas. Y sin embargo todos vamos a tener que manejar nuestras finanzas y hacer frente a problemas económicos, pero no recibimos una educación financiera.
En definitiva el sistema educativo quiere trabajadores sumisos y consumistas, para que no lleguen a prosperar nunca, es por ello que la gran mayoría aborrece su trabajo.",[0. 0. 0. ... 0. 0. 0.],sistema educativo dise crear trabajador sumiso solament cometido dise eliminar pensamiento propio capacidad emprendimiento igual vamo escog misma carrera profesion obligan estudiar misma asignatura embargo vamo tener manejar finanza hacer frent problema econ mico recibimo educaci financiera definitiva sistema educativo quier trabajador sumiso consumista lleguen prosperar nunca ello gran mayor aborrec trabajo,-1,0.4559692144393921,0.011374244466423988,0.17485274374485016
1837,iEb9L2CMjr0,UCm8e6lazkryX2UnFw4x3eUw,en resumen para cambiar el sistema educativo primero tienes que ser el ministro de educacion de cada pais. Solo asi lo cambias desde adentro. XD XD XD,[0. 0. 0. ... 0. 0. 0.],resumen cambiar sistema educativo primero ministro educacion cada pai solo cambia adentro,-1,0.09862101078033447,0.01011307816952467,0.027184536680579185
1841,iEb9L2CMjr0,UCAIkRy_V0PgWLuovbtqQGXw,"06:10 Muito pouco preciso. A Escola nunca foi tão necessária, porque a internet está saturada de desinform....
O problema do sistema educativo na atualidade resume-se a que está configurado por uma legislação incompatível com a realidade: infinita burocracia para que todos os discentes sejam aprovados a tudo.
Como sempre culpam-se os que trabalham em condições impossíveis: médicos, professores, polícias,... têm de ser heróis ; alunos apenas têm direitos ; legisladores não fazem ideia do que é uma escola, e muito menos uma escola para TODOS ; os municípios metem o dinheiro ao bolso de modo que nem sinal de wifi há de mínima qualidade e nem para os projetos que os professores têm de pagar do seu bolso ; para não falar dos meninos delinquentes que têm de suportar.
Estão a investir muito menos na Escola que na Prisão e esperam o quê?
No tempo em que estudei a escola era perfeita e também havia um sistema de saúde funcional. Atualmente, as pessoas devem ir aos estádios de fute em vez de ir ao médico, e os jogadores fute que lhes ajudem ( ahhh, mas não sabem quanto é 2+2, que pena), porque foi lá que o povo investiu.
Não nascemos com direito a heróis. Querem médicos, professores, polícias, etc, há que investir. Querem uma sociedade medíocre que nem o que está no livro sabe (em contraste com os professores, que estudaram antes da internet e em livros a preto e branco e quase sem figuras e conseguiram muito boas notas), pois invistam nos que correm atrás de uma bola.",[0. 0. 0. ... 0. 0. 0.],muito pouco preciso escola nunca necess internet saturada desinform problema sistema educativo atualidad resum configurado legisla incompat realidad infinita burocracia discent sejam aprovado tudo sempr culpam trabalham condi imposs vei dico professor cia aluno apena direito legislador fazem ideia escola muito meno escola munic pio metem dinheiro bolso modo sinal wifi nima qualidad projeto professor pagar bolso falar menino delinquent suportar investir muito meno escola pri esperam tempo estudei escola perfeita tamb havia sistema funcion atualment pessoa devem dio fute dico jogador fute lhe ajudem ahhh sabem quanto pena povo investiu nascemo direito querem dico professor cia investir querem sociedad ocr livro sabe contrast professor estudaram internet livro preto branco quas figura conseguiram muito boa nota poi invistam correm bola,-1,0.1489628255367279,0.019923489540815353,0.09257932007312775
1847,e7iqwokK-xg,UCGTj2hjrPkg_Ad8hGCgaz4g,"Y porque sera que mucha gente se esta inclinando a favor de la extrema derecha? Asi, es porque los isquierdistas se estan aprovechando de la clase obrera y trabajadora, y no olvidemos que quieren desviar a nuestros hijos con ideologias antinaturales del progresismo, ademas de que no respetan la religion, ni  la ciencia, ni mucho menos la biologia,y  ademas que estan en contra de las familas que son la base de la sociedad, es por eso que hay un plan para exterminar a estas minorias que son el cancer de nuestra sociedad y estas sanguijuelas socialistas y sus vagos seguidores que aprendan a trabajar y no vivir a cuestas del trabajo de otros.",[0. 0. 0. ... 0. 0. 0.],sera mucha gent inclinando favor extrema derecha isquierdista estan aprovechando clase obrera trabajadora olvidemo quieren desviar hijo ideologia antinatural progresismo adema respetan religion ciencia meno biologia adema estan famila base sociedad plan exterminar minoria cancer sociedad sanguijuela socialista vago seguidor aprendan trabajar vivir cuesta trabajo,-1,0.676753580570221,0.019111718982458115,0.4147947430610657
1850,e7iqwokK-xg,UCdHMfQTeBFL_jZGtIu6l4nw,yo soy de extrema derecha,[0. 0. 0. ... 0. 0. 0.],extrema derecha,-1,0.121295265853405,0.04392865300178528,0.0632023960351944
1852,e7iqwokK-xg,UC9lKXuWQZDM555XG1En9w-g,Facismo lo que hay hoy en venezuela,[0. 0. 0. ... 0. 0. 0.],facismo venezuela,-1,0.5158998370170593,0.023000594228506088,0.2516944110393524
1853,e7iqwokK-xg,UC1i1AJeEbIu6N7rv_PjRnag,"El Fascismo nunca debió haber nacido,es más, esa palabra ni siquiera debería existir.",[0. 0. 0. ... 0. 0. 0.],fascismo nunca debi haber nacido palabra siquiera deber existir,-1,0.023712482303380966,0.007003990933299065,0.01667027547955513
1856,e7iqwokK-xg,UCt-HovcZMLghIvH8Ghf0sBA,"Vaya nivel de falacias que vi en este video 
Ajjajajjaja",[0. 0. 0. ... 0. 0. 0.],vaya nivel falacia video ajjajajjaja,-1,0.012650075368583202,0.009208865463733673,0.011663168668746948
1857,e7iqwokK-xg,UCtBr408OOQSgYIkl1528Xmw,"El fascismo no es el comunismo, pero si es izquierda, y su principal legado fue perón en argentina, y ya saben que paso",[0. 0. 0. ... 0. 0. 0.],fascismo comunismo izquierda princip legado argentina saben paso,-1,0.1428181380033493,0.009343073703348637,0.04937083646655083
1858,e7iqwokK-xg,UCnnmoArWaiKqACHEgCsQBGQ,Y Maduro y Ortega y xijimpin no son fascistas? Redefi ir que es fasc8smo  el papa escomunista más nacionalista que Putin ñ  xijimpin no es acionalista por favor dedícate a otra cosa y franco no peleaba con los anerquistas,[0. 0. 0. ... 0. 0. 0.],maduro ortega xijimpin fascista redefi fasc papa escomunista nacionalista putin xijimpin acionalista favor cate cosa franco peleaba anerquista,-1,0.10208012163639069,0.019523875787854195,0.10539115220308304
1860,e7iqwokK-xg,UCTMekYsqoNQCWW_4Zr9aU8Q,El fascismo no se diferencia de la extrema derecha es un rasgo de la misma ahora hay tipos se fascista ultra nacionalista o que responde a órdenes se factores externos al pais que dictan gobierno,[0. 0. 0. ... 0. 0. 0.],fascismo diferencia extrema derecha rasgo misma ahora tipo fascista ultra nacionalista respond rdene factor externo pai dictan gobierno,-1,0.1009136438369751,0.0111552644520998,0.05731769651174545
1862,e7iqwokK-xg,UCMxU2JKOXCxlsqVs4xkyo3w,Decir que el capitalismo  / ser conservador es parecido al facismo es una vergüenza total,[0. 0. 0. ... 0. 0. 0.],decir capitalismo conservador parecido facismo verg enza total,-1,0.05266479030251503,0.007319171447306871,0.021595638245344162
1863,e7iqwokK-xg,UCL_yjhDM_QM415vLRQu3v0w,"Y los gobiernos de extrema izquierda??? 
Que son intolerantes con los disidentes sin dejar lugara opiniones contrarias!!!
Donde se encarcelan a los del otro bando, ejemplo: Venwzuela, Corea de Norte, Cuba, Nicaragua, etc. 
No mientan y desinformen a la gente, la izquierda de hoy si que tiene tintes fascistas!!!",[0. 0. 0. ... 0. 0. 0.],gobierno extrema izquierda intolerant disident dejar lugara opinion contraria encarcelan bando ejemplo venwzuela corea nort cuba nicaragua mientan desinformen gent izquierda tint fascista,-1,0.0908847376704216,0.012493705376982689,0.08684419840574265
1864,e7iqwokK-xg,UCX4Cc9t2et_kv5cXQNEp_rg,"Je...la humanidad está sujeta a las mismas leyes de la naturaleza. Mucho se puede pensar de derecha e izquierda...pero detrás del slogan progresista subsiste el inevitable e inaccesible mundo de lo real!!! Estamos volando en el aire en un universo infinito e incontrolable!!! El susto no nos sustrae del imponderable, por el que día a día morimos y sufrimos...en este malogrado planeta!!!!",[0. 0. 0. ... 0. 0. 0.],humanidad sujeta misma ley naturaleza pued pensar derecha izquierda detr slogan progresista subsist inevit inacces mundo real volando air universo infinito incontrol susto sustra imponder morimo sufrimo malogrado planeta,-1,0.29665011167526245,0.009673915803432465,0.11765101552009583
1866,e7iqwokK-xg,UClPAhUwD9hZ-2DTLHaS2Tzw,"Para mi el fascismo es mas cercaano a los  partidarios de izquierda que de derecha, aca en Chile la violencia, problemas con la libre expresión y las proclamas constantes, que faltó mencionar en este vídeo siendo  muy relevante, en este concepto del fascismo y que también estaban presentes en las arenagas de los lideres Mussolini y Hitler ""todo dentro del estado, nada fuera del estado"" quieren estatizar todo, no importando en absoluto la inversión, también  son componentes de las políticas de los gobiernos de izquierda.",[0. 0. 0. ... 0. 0. 0.],fascismo cercaano partidario izquierda derecha chile violencia problema libr expresi proclama constant falt mencionar siendo relevant concepto fascismo tambi present arenaga lider mussolini hitler dentro quieren estatizar importando absoluto inversi tambi component tica gobierno izquierda,-1,0.07068844884634018,0.012329351156949997,0.048639822751283646
1871,KLVDT43CvjA,UCQjKXRWAaZDaEzxpd3IYFsg,Y los ciudadanos españoles comiendo cuento a el centro nacional de estadística Español que van a crecer si pero lo que no les dijeron era que iban a crecer las cifras de paro la cantidad de personas que pedirá ayudas y pagas,[0. 0. 0. ... 0. 0. 0.],ciudadano espa ole comiendo cuento centro nacion stica espa crecer dijeron iban crecer cifra paro cantidad persona pedir ayuda paga,-1,0.046682361513376236,0.00657891109585762,0.01838182657957077
1877,DgFdq5kT95M,UCkYM209-09LF7LhCVGJFDEg,"No entendí muy bien, perdon pero q mi me enseñaron que la izquierda era un sistema de dictadura mientras que la derecha era más un sistema democrático",[0. 0. 0. ... 0. 0. 0.],entend bien perdon ens aron izquierda sistema dictadura mientra derecha sistema democr tico,-1,0.09343862533569336,0.012386397458612919,0.047416459769010544
1881,DgFdq5kT95M,UC0Wm-Mce9pVoEfyfo3xjpIQ,"Decime donde la izquierda funciono, esta tiende a tirar a decaer dps de vaciar tus bolsillo y llenar a quien sabe es autodestructiva pero solo para los empleados/trabajadores...",[0. 0. 0. ... 0. 0. 0.],decim izquierda funciono tiend tirar decaer vaciar bolsillo llenar sabe autodestructiva solo empleado trabajador,-1,0.14493778347969055,0.01240504253655672,0.052930716425180435
1886,DgFdq5kT95M,UCsa1lGn3Iq3oEILi5VgiDHA,"Hoy en el 2023 tener una postura de izquierdas o derechas es pegarse un tiro en el pie. 
El día que dejemos de polarizar la política se empezaran a construir mejores pueblos",[0. 0. 0. ... 0. 0. 0.],tener postura izquierda derecha pegars tiro dejemo polarizar tica empezaran construir mejor pueblo,-1,0.09086454659700394,0.004943253006786108,0.02476867474615574
1887,DgFdq5kT95M,UCPdCgtdmt9k75yEFDfpj_vg,"Error, el internacionalismo es de derecha, para la izquierda la industria nacional es fundamental para el crecimiento del individuo",[0. 0. 0. ... 0. 0. 0.],error internacionalismo derecha izquierda industria nacion fundament crecimiento individuo,-1,0.11172870546579361,0.006850532256066799,0.0301828570663929
1888,DgFdq5kT95M,UCNecOD31A8fu8jetYFVfFTA,10:35 literal Massa a Milei,[0. 0. 0. ... 0. 0. 0.],liter massa milei,-1,0.016735481098294258,0.01706448569893837,0.013583299703896046
1890,DgFdq5kT95M,UCg9eq-Twf5LENysaGsBKJag,"minuto 6:10 se indica que el fascismo es lo opuesto al comunismo. creo que es un error, precisamente el comunismo lleva al fascismo (y si no, recuerden lo que decía mussolini sobre el estado)",[0. 0. 0. ... 0. 0. 0.],minuto indica fascismo opuesto comunismo creo error precisament comunismo lleva fascismo recuerden mussolini,-1,0.03469770774245262,0.008147777989506721,0.01811179704964161
1893,m-s9clMUAy4,UC-kv2pU3s0LD2NwTcZ09pyw,Cuando se juzgará a Israelíes que han cometido crímenes contra la humanidad con palestinos?,[0. 0. 0. ... 0. 0. 0.],juzgar israel cometido mene humanidad palestino,-1,0.04063665494322777,0.013547420501708984,0.03385572135448456
1895,m-s9clMUAy4,UC2gl3EDsKM_KnlVQVApmF1g,El pasado es pasado y ya. Se deben preocupar por los crímenes que se cometen actualmente como la guerra de Israel contra Palestina,[0. 0. 0. ... 0. 0. 0.],pasado pasado deben preocupar mene cometen actualment guerra israel palestina,-1,0.07788603007793427,0.004251488950103521,0.03788929805159569
1896,m-s9clMUAy4,UC2gl3EDsKM_KnlVQVApmF1g,"Simplemente ridículo, actualmente el comportamiento del pueblo judío contra los mulsumanes anulan estás decisiones tardías.",[0. 0. 0. ... 0. 0. 0.],simplement culo actualment comportamiento pueblo mulsuman anulan decision tard,-1,0.03030513972043991,0.012306291610002518,0.024328123778104782
1897,m-s9clMUAy4,UCekQ1wmix499mUlTBFrMBGA,Cuando jusgaran a los norteaméricanos por violar el tratado el da OTAN,[0. 0. 0. ... 0. 0. 0.],jusgaran norteam ricano violar tratado otan,-1,0.0456574447453022,0.010565981268882751,0.03463708236813545
1898,m-s9clMUAy4,UCPf0OpbIFb2P8WcMG9MF4Xg,"Deberían de perdonarlo, por lo que está pasando en Israel...antes de la segunda guerra los judíos tenían en la miseria a los alemanes..y actualmente estos(los judíos) son los dueños del mundo y deciden por la vida de la humanidad...ahí que???,la mayoría de los millonarios son judíos o no??",[0. 0. 0. ... 0. 0. 0.],deber perdonarlo pasando israel segunda guerra miseria aleman actualment mundo deciden vida humanidad mayor millonario,-1,0.22742721438407898,0.005565096624195576,0.08543097227811813
1899,m-s9clMUAy4,UC-HCYWWQrs7OkWv8Sw9E88g,"Mas parece un show que un juicio, esto paso en 1940,hace 81 años, que justicia va a ser esa tan tardia? . Y estos señores como sumo tenían 18 años lo que te hace pensar que poca o ninguna decisión podían tomar más que obedecer las ordenes de los jerarcas",[0. 0. 0. ... 0. 0. 0.],parec show juicio paso hace justicia tardia ore sumo hace pensar poca ninguna decisi tomar obedec orden jerarca,-1,0.028744174167513847,0.012515626847743988,0.016437172889709473
