index,category,comment,num_cat,ideología política,machismo,racismo
2880,ideología política,"Juan Carlos puede venir a españa cuando quieras por q es su casa, q no los ampolla su hijo pero si el pueblo. Si a la consorte no le gusta pues un lazo. Lo q representa esta casa reales es falsedad malas caras y una barbi ridícula q solo le gusta lucirse. No los gusta q venga y la republicana se debe ver refrejada en el ya tiene un buen pasado. Y ahora los d bárbara otra poca vergüenza q chantageo al rey ella quería ser reina y a quedado como una rastrera, pero la vida privada d Juan Carlos solo le incumbe a sus mujer.",0,1,0,0
528,racismo,Los marroquíes tienen a los españoles de hijos mientras España aumenta su deficit fiscal y saca leyes en contra de la familia y los hombres.,2,0,0,1
1931,racismo,"Yo creo que a los mexicanos les falta relativizar la historia que cuentan para hacerse más dueños de su pasado , inevitable que un pueblo extranjero hubiera llegado , si no hubieran llegado los castellanos hubieran llegado otros y como ha pasado siempre con violencia ,  lo único que frente al resto de pueblos que no veian bien mezclarse sino solo expoliar o esclavizar, véanse ingleses, franceses,etc...el castellano lo hizo y como pasa con los pueblos invasores sobre todo si ven que no pueden adaptar su cultura por ser muy dispar como fue el caso, y España venia del modelo romano que sino  imponían  la suya,  y la impusieron y se creo una nueva cultura mestiza, por ahí opinan que  mejor no llegaran por las injusticias y las enfermedades (que hubieran llegado con una turista en Cancun ),yo opino que tampoco benefició a España,  porque por ejemplo el oro traído, que es lo que extraen en menos de 2 años lo que se trajo en 300,  solo sirvió para financiar guerras y en España el pueblo llano vivía peor que el pueblo llano de allá y aunque también digan que lo contrario después de la conquista en el virreinato se iban de España gentes con oficios, gente de bien pues no podían tener deudas ni antecedentes con la justicia y lo   bueno, aun juzgado como poco y no tan bueno, que se aporto allá se hubiera quedado aqui y no se preocuparon en generar riqueza aqui, que el pueblo seguía pagando el diezmo de siempre sin recibir apenas , sino en mal administrar en guerras lo que llegaba de alli. En vez de lamentar  lo que hubiera sido de ese territorio si se hubiera mantenido aislado hagan debate sienten historiadores y antropologos que hagan una simulación de lo que podía ser ese territorio hoy aislado como estaba del mundo,los aztecas sometiendo a otros luchas encarnizadas tiranía, genocidio entre ellos, tampoco pintaba demasiado bien, y con cientos de siglos de atraso aunque por ahí digan lo contrario,que si eran avanzados en astronomía y otros conceptos pero no como lo era Europa, por desgracia un pueblo aislado y si es belicoso todavía avanza menos y no creo que ninguno apueste a que hoy hubieran dado un salto como civilización tan grande....  Creo que se el territorio se incluyó en la civilización occidental con lo bueno y malo que eso implica, en Europa y resto del mundo casi ningún pueblo ha sido invadido sólo por un solo pueblo sino muchísimos durante muchos siglos y de forma violenta, y somos lo que somos por ello y en  Europa cada país enseña historia poniéndola en su contexto, con visión partidista claro pero sin juzgarla con ojos actuales y menos con un discurso casi de victimismo personal, va en contra de lo que se quiere que es una visión de país construido y no conquistado pero claro son países asentados.Pero entiendo que cuando se trata de países creados tras una independencia , el discurso sea de rechazo a lo legado tanto lo negativo como lo positivo, por entenderlo impuesto aún después de la asimilación de 300 años para diferenciarse y a su parte de identidad hispánica , es comprensible en sus inicios, un discurso que intenta cohesionar la nueva patria uniéndose con lo que une más a la patria un enemigo común, pero creo que ya siendo un país con 200 años toca revisar eso de nos conquistaron nos saquearon, y empezar a decir  decir esto pasó y somos  el producto de lo bueno y lo malo, y somos mestizos igual que Europa es mestiza y todos somos mestizos todos somos mezcla,  hay etnias  alli y aquí, también valoren el salto enorme que hizo y que ningún país tan grande y diverso ha hecho partiendo,  si lo admiten claro, de que vivian muchos siglos atrasados por aislados. Son un país nuevo , en Europa hay conformados  nuevos pero son territorios con siglos de historia detrás de conflictos con otros, hagan lo que vienen haciendo ellos,  mejorar sin culpar a otros  y aceptando que son lo que son por y a pesar de su pasado,   entiendo que también les cuesta por no ser un país asentado todavia y con muchas desigualdades sociales, discriminación,  corrupción y violencia , pero después de 200 años de independencia entiendo que ya no es tan necesario ese discurso simplista y presentista basado en el choque inicial y que les anula su papel de actores del pasado que también construyeron, que desresponsabiliza,  daña la autoestima al desestabilizar la identidad al rechazarse a ustedes mismos aunque digan que no y alimentar un resentimiento  hacia un enemigo que ya no existe y que al fin y al cabo es basicamente es cimiento del país que son, ya es una visión que opino lastra más que cohesiona genera un victimismo y resentimiento inútil añadiendo un conflicto interno por la parte de rechazar lo que ha conformado su identidad mestiza.Le toca asentar un país hermoso   y su visión del pasado , opino, que en otros países el discurso para hacer  patria les impulsa o al menos no resta, y sin embargo a ustedes les resta.",2,0,0,1
1930,racismo,"Estamos de acuerdo, también es importante remarcar el sometimiento que ejercieron sobre los indígenas y muy importante, las enfermedades traídas de Europa, para las que los índigenas, no tenían defensas.
Pero otro punto a remarcar es como se produjo mestizaje y ""mayor"" asimilación de los indígenas en territorios conquistados por los Españoles, en contraste de lo que los Sajones mucho más clasista hicieron, mestizaje cero y masacrar pueblos y culturas. En mucha mayor medida que los Españoles.",2,0,0,1
3706,racismo,"Los  Franceses como siempre jodiendo... hasta ahora Turquía ha demostrado siempre ser un país amigo de España, y muy respetuosos siempre con nuestro país. Y además estamos los dos a dos puntas del mediterráneo, nunca los tendremos como enemigos, y Francia con Argelia o Marruecos no han tenido históricamente tantas miras.. y esos si son una amenaza para España, un teórico socio de la Unión Europea y vecinos. Y ya vimos el bloqueo en Perejil, nos dejaron ciegos con los satélites de defensa de la OTAN.",2,0,0,1
298,ideología política,"Soy la única mujer aquí dice la feminazi, no debería ni estar ella",0,1,0,0
2949,racismo,"Por eso a los Gabachos les tenemos un cariño Histórico especial.Por envidiosos y malas compañías.En Trafalgar perdimos por los Gabachos.Y el único momento que sacan pecho , es con un Corso llamado Napoleone de los Estados que luego formaron Italia y que la Isla se la vendió el Estado de Génova a Francia .Lo tienen en los inválidos como un héroe y murió como prisionero de los Ingleses en una Isla .Que final más cutre tuvo el Ogro de Europa. Lo tuvo todo robado y todo lo perdió  en 20 años.Un Imperio que duro 2 décadas .El Imperio Español duró 400 años .Solo hay que ver el Imperio de uno en América lleno de Ciudades, Catedrales, Hospitales y Universidades y los Gabachos en África , no han dejado anda más que miseria y pobreza y ni un edificio importante.No le hicieron ni una Universidad a los Negritos en sus Colonias , que solo les robaron y no les dejaron nada, si no miremos Santo Domingo y al lado Haití. La misma Isla y la parte Española culta y prospera , la parte que fué Francesa , pobres y haciendo budú..",2,0,0,1
3563,ideología política,"Con la plebeya callejera de la LETIZIA siempre habrá problemas, se siente dueña de España, fuera, échenla a su lugar, LA CALLE",0,1,0,0
1936,racismo,espana habia conquistado la peninsula hibérnica en la reconquista. entonces eso también vino hacia el nuevo mundo. yo dijo que la malinche hizo lo que cualquier persona en su lugar hubiese echo. Ella era esclava buscando su libertad y quizás penso que lo encontraría en extranjeros. Hay que acordar que los azteca tabien eran muy crueles hacia gentes que no se subsidian y daban tributo.,2,0,0,1
633,ideología política,"Viendo quien se opone a la monarquia en España y quien defiende la Republica...cada vez soy mas partidario de la monarquia absoluta. Por cierto , en Alemania, Italia, Portugal etc quien elige al jefe de Estado ??? (respuesta...los politicos 😂 )...item mas : mas caro resulta para los españoles las 17 rupubliquitas que tenemos... Item mas 2: Preguntales a los Venezolanos , Cubanos , Argentinos, Nicaragueses...como de baratos les sale su jefe de estado ???...prefiero es sistema español que por cierto coincide con los anacronicos Daneses, Suecos, Noruegos, Holandeses,...que atrasados son !!! con lo baratos que nos salen nuestros politicos 😂😂...nada nada quitemos al Rey y pongamos a Irene Montero que nos sale baratisima, esta de rebajas...",0,1,0,0
3540,ideología política,"Es patente lo blandenge que es de caracter Felipe,la que manda es Le ticia y os mandara a vosotros Españoles.Claro impresionantemente mandona.",0,1,0,0
688,ideología política,"COMO PERMITE LA CASA REAL QUE AL MONARCA Y A  LA REYNA SOFIA LES DEJEN A LA ALTURA DEL VETUN, EN ESPAÑA SE RIEN DE LA MONARQUIA, Y NO SAVE LA LETICIA QUE A ELLA TAMBIEN LE LLEGARA SU HORA, A ESTA DIVORCIADA COME POLos",0,1,0,0
924,racismo,"Los fenicios solo comerciaban, no tenian interes en establecerse en el territorio..,fundaban bases en las que refugiarse y guaracerse. No tenían mas contactos con los indigenas que los comerciales y desconfiaban bastante de ellos. Todos esos asentamientos fenicios primitivos debian reunir varios requisitos:, estar situados en promontorios no conectados a la costa, debian estar en zonas protegidos para sus barcos, tener algun rio cercano para obtener agua fresca y estar en rutas de acceso de la costa al interior. Todas esas características tenian los asentamientos de Salambina, hoy Salobreña,  Sexi hoy Almuñecar,  Mezquitilla en Malaga....

De los tartessos se sabe que su lengua no era indoeuropea y el signario que usaban no tenia conexiones con el fenicio sino con un griego  antiguo y con el ibérico........",2,0,0,1
321,racismo,"Esa mujer lo unico que sabe deperu es que son bajos, y para colmo es guía, va!",2,0,0,1
2142,ideología política,🤣🤣🤣🤣🤣🤣la antartida se la auto otrogan asi mismos aunque los jasaros gringos y britanicos sean losque andan mas metidos alla no significa que ese sitio pertenezca a nadie el tipico y egosita pensamiento jazaro lleno de sobervia y arrogancia como si fuese cierto que son los dueños del mundo solo lo tienen en sus garras sometida y esclavzada  pero no les pertenece en realidad,0,1,0,0
4186,ideología política,"Toma Ya 
Tan seria k se le ve",0,1,0,0
21,machismo,"La payasa esa ""influencer"" o ""periodista"" o cualquiera que sea el título con el que trabaja y que creo que trabaja en la pública da auténtica PENA. Generación más formada.",1,0,1,0
2761,machismo,Que de largué la lerticia la mala persona,1,0,1,0
1028,racismo,sahara tiene que creas una sona de paraiso fiscar para los millonarios del mundo y veras que sera libres de esa naciones que las esta oprimiendo ya que los politico del todos el mundos  vas allebar los dinero que robaros para esa sona de paraiso fiscar,2,0,0,1
4185,machismo,Y la acusaban en el pasado de haber abortado a un bebe qué tuvo con otro hombre antes de Felipe ya no me sorprende lo golf@ y jodida que es,1,0,1,0
2984,racismo,Los ingleses han sido unos piratas de siempre y sus paraísos fiscales caribeños son la nueva forma moderna de piratería.,2,0,0,1
2341,ideología política,"El día que los españoles dejemos de mirar tanto para atrás,porque se nos va a quedar el cuello retorcido como la mente de muchos,habremos dado un gran paso para seguir adelante porque la historia,que está ahi y no hay que olvidarla pero tampoco machacarnos en recordarla,sigue su curso pero si nos atascamos y seguimos empeñados en insultarnos unos la otros,con la intervención de algun que otro sudamericano que aprovecha para alimentar la mecha,jamas seremos capaces de superarnos y seguiremos,erre que erre, poniendo vídeos o lanzando consignas o publicando textos que,para mi,ya son obsoletos,los hechos son los que son y por mucho que a algunos les guste retroceder,no van a cambiar.Cada pais tiene su historia negra (y el que diga lo contrario miente) pero superaron esa etapa y avanzaron que es lo importante,nosotros no,a nosotros nos encanta ser masocas.",0,1,0,0
1452,ideología política,"Se estima que entre el siglo XVI y finales del siglo XIX  millones de africanos y africanas fueron sacados a la fuerza de sus tierras de origen y llevados a América para ser vendidos y realizar tareas forzadas de diferentes índoles. Este comercio trasatlántico de esclavos de origen africano formó parte de un sistema de esclavitud más amplio basado en el racismo y el colonialismo que originó lo que es considerado el movimiento forzado más grande de la historia. 

La exploración Portuguesa, Holandeses, Ingleses, Españoles, Franceses, Alemanes, Estados Unidos de Norteamerica EEUU,  países esclavistas  de África y se estima que fuerón 65 millones de esclavos que estuvierón involucrados  en el comercio de esclavos, el Mayor  Genocidio o asesinatos en masa de todas las épocas,  la instauración de centros de comercio en el territorio dio pie a una fuerte demanda de esclavos que pronto creció con el arribo de los europeos a América, pues con su llegada se requirió mano de obra en grandes cantidades para ser utilizada en plantaciones, el trabajo en las minas o las labores domésticas. 

Los esclavos eran marcados y transportados en barcos bajo contextos insalubres e inhumanos, lo cual, aunado a diversas enfermedades, daban como resultado un alto número de muertes de africanos que no sobrevivían a las extremas condiciones.  

Entre los destinos de arribo de los africanos esclavizados, los cuales eran secuestrados en sus comunidades y vendidos a centros de trabajo donde después eran comercializados para emprender el viaje trasatlántico, se encontraban Sudamérica, el Caribe y por su puesto la Nueva España.  

Se cometieron los peores actos de los seres humanos, Torturas, amputaciones, violaciones, asesinatos de manera indiscriminada a Hombres , mujeres y niños.

En la actualidad existen colonias Francesas en Africa, empresas como la Nestle en Suiza, lo que ocurre  con el Cacao,  empresas que se enriquecen con la sangre de millones de Africanos, o los Diamantes de Sangre que se comercializan en Europa.",0,1,0,0
