,video_id,author,comment,vectores_tfidf,comment_stem,sentiment
1121,jq_BvdUAkh4,UCMq51jQ3EBweqW6s6pbld8A,BY THE FACE.,[0. 0. 0. ... 0. 0. 0.],face,0.0
1122,jq_BvdUAkh4,UCMq51jQ3EBweqW6s6pbld8A,LA MONARQUÍA QUE ESPAÑA SE MERECE. PERO NI ASÍ DESPIERTA. HAY MUCHOS INTERESES.,[0. 0. 0. ... 0. 0. 0.],monarqu espa merec despierta interes,0.0
1124,jq_BvdUAkh4,UCzv-tpvLHqxMt7m3xr_IWOA,Pero que exilio si él es Italiano  😄,[0. 0. 0. ... 0. 0. 0.],exilio italiano,0.0
1125,jq_BvdUAkh4,UCuaqkyFDjaIGzx9QqSAXbnQ,"Se olvida este video de cuando con 18 años mató a su hermano de 15 de un tiro en la frente. Y si, ya tenia formacion militar",[0. 0. 0. ... 0. 0. 0.],olvida video hermano tiro frent tenia formacion militar,0.0
1134,581Qc99ZEVk,UCZFNSXA8aJMgmf74FUWM3UA,Por la miniatura me percaté que te pareces a Josh O' Connor pero con barba 😌😏,[0. 0. 0. ... 0. 0. 0.],miniatura percat parec josh connor barba,0.0
1135,581Qc99ZEVk,UCCkzQzJR9DEkjxqaxuybC0Q,El meme de la curiosidad y el gato... 😂,[0. 0. 0. ... 0. 0. 0.],meme curiosidad gato,0.0
1137,uIWOSM7cMtQ,UCr0fO2ofVBf7G9YTc1EpQ-w,Las mejores monarquias son las que están en el exilio,[0. 0. 0. ... 0. 0. 0.],mejor monarquia exilio,0.0
1138,uIWOSM7cMtQ,UCGuW4htDrlVKh5-6aNBrLnQ,La reinita de acá debe ir presa x robar,[0. 0. 0. ... 0. 0. 0.],reinita debe presa robar,0.0
1140,uIWOSM7cMtQ,UCZ4zwEqNJ4PMSgdoMdsDFCQ,"RECLAMAMOS A JUAN CARLOS I ‼️ FELIPE VI EL PUSILÁNIME, Y LA ROJA. FUERA DE ESPAÑA INMEDIATAMENTE ‼️ LEONOR EN EL TRONO, Y SU ABUELO SERÁ SU MEJOR MENTOR ‼️👏👏👏👏👏👏👏👏👏👏👏",[0. 0. 0. ... 0. 0. 0.],reclamamo juan carlo felip pusil nime roja espa inmediatament leonor trono abuelo mejor mentor,0.0
1143,uIWOSM7cMtQ,UC0Ji-J_gvLDpqRYzLrbVk2g,"A la salida de una biblioteca nunca, pero enfiestado, seguro..😂😂😂",[0. 0. 0. ... 0. 0. 0.],salida biblioteca nunca enfiestado seguro,0.0
1145,uIWOSM7cMtQ,UCcXIb-6qA8OOc3BoSIpZISA,Ninguno ya no me impirta los reyes ni leonor fuera todos,[0. 0. 0. ... 0. 0. 0.],ninguno impirta rey leonor,0.0
1146,uIWOSM7cMtQ,UCr9ALhu5UzfFY0ammNOb-zQ,"Si Dios quiere lo será, si no pues Él manda y ejecuta en nuestras vidas. Que Él decida.",[0. 0. 0. ... 0. 0. 0.],dio quier pue manda ejecuta vida decida,0.0
1147,uIWOSM7cMtQ,UCiUpBxWYrpeZNLGqrTDTJKw,"Al exilio y no reinará nadie y es el camino que llevan, una Republicana en la Corte",[0. 0. 0. ... 0. 0. 0.],exilio reinar nadi camino llevan republicana cort,0.0
1148,uIWOSM7cMtQ,UCxbikQaDVhjykS0iMUpyH-g,"Desde mi posición política militar, solo puedo decir, qué, es cuestión de años que toda esta gente se le va a terminar el pastel, la 3 república está maa cerca de lo que esperábamos, esto se tenía que terminar ya tarde o temprano, el pueblo español ya no va ha aguantar más",[0. 0. 0. ... 0. 0. 0.],posici tica militar solo puedo decir cuesti toda gent terminar pastel blica cerca esper bamo terminar tard temprano pueblo espa aguantar,0.0
1149,uIWOSM7cMtQ,UCyLSspni1fVoYoio2FlxJVw,Siiii que ya no haya MONARQUÍA...no sirve para nada!,[0. 0. 0. ... 0. 0. 0.],siiii monarqu sirv,0.0
1150,uIWOSM7cMtQ,UCzSVrWs9YDas7vhTRUN2T1g,Que sea Leonor . O. Sofia . Y nadie mas .,[0. 0. 0. ... 0. 0. 0.],leonor sofia nadi,0.0
1151,uIWOSM7cMtQ,UCOKFZ94CQyef24eIA8hEQ7w,Q sea la hermana Sofia x favor,[0. 0. 0. ... 0. 0. 0.],hermana sofia favor,0.0
1154,uIWOSM7cMtQ,UCREgDOHzXc8GVUtuio3xfsw,Durante el imperio español tuvimos una reina Isabel la católica.,[0. 0. 0. ... 0. 0. 0.],imperio espa reina isabel lica,0.0
1155,uIWOSM7cMtQ,UCmqATd7wqOXNokEXwjRSRqA,Cuidado y reyna Pablo Iglesias o willy toledo 😂,[0. 0. 0. ... 0. 0. 0.],cuidado reyna pablo iglesia willi toledo,0.0
1160,EV1OocWPycw,UCAVJcZ-BIOvs800-mNGEOFA,Aburres,[0. 0. 0. ... 0. 0. 0.],aburr,0.0
1161,EV1OocWPycw,UCPXX8dnoGhV2iS2uZuqmZfg,Políticos teto,[0. 0. 0. ... 0. 0. 0.],tico teto,0.0
1162,EV1OocWPycw,UC0AQVUbMnJLUGdfUDVR_4Yg,"Tengo una teoría: mi sospecha es que  hay extraterrestres y abducen a algunas personas , y a esta y a la niña de la curva les han abducido, si es que les cambia la cara, no mueven los ojos",[0. 0. 0. ... 0. 0. 0.],teor sospecha extraterrestr abducen persona curva abducido cambia cara mueven ojo,0.0
1163,EV1OocWPycw,UCA8_czaLIzhEAXdy0s_F2vw,Que le ha pasado a esta mujer? No la reconozco ahora,[0. 0. 0. ... 0. 0. 0.],pasado mujer reconozco ahora,0.0
1164,EV1OocWPycw,UCwoEjHwNV-ZzoupIyqJaILA,Pesada,[0. 0. 0. ... 0. 0. 0.],pesada,0.0
1165,EV1OocWPycw,UCq_t_zSXLg3Sn21GpFYAjLA,Y tú quien cojones eres para pedir eso siy ser tuesclabo como en Cuba,[0. 0. 0. ... 0. 0. 0.],cojon pedir tuesclabo cuba,0.0
1166,EV1OocWPycw,UCpcwV3N7LMi2XiROAs57lWA,No doy crédito de lo que estoy viendo!!!,[0. 0. 0. ... 0. 0. 0.],dito viendo,0.0
1168,EV1OocWPycw,UCkbuhsrz0gYSHC3G5ZNv6Ig,... Que sa escapao del frenopatico...,[0. 0. 0. ... 0. 0. 0.],escapao frenopatico,0.0
1169,EV1OocWPycw,UCz5oKYtuJ9uzmzIT7pI8oqg,Esta mujer lo de Andalucía la dejó sonada...por cierto el referéndum cada cuánto ?..hasta que salga república y entonces se acabó ?...el psiquiatra te espera,[0. 0. 0. ... 0. 0. 0.],mujer andaluc sonada cierto refer ndum cada salga blica entonc acab psiquiatra espera,0.0
1170,EV1OocWPycw,UCkparqqyKT3MBFQm_4NyQOg,"Qué pena, necesitas ayuda psiquiátrica.",[0. 0. 0. ... 0. 0. 0.],pena necesita ayuda psiqui trica,0.0
1173,EV1OocWPycw,UCSYN6dPFiYxPyF1Pn3T7lCA,Y de paso si sale monarquía se le de poderes políticos reales,[0. 0. 0. ... 0. 0. 0.],paso sale monarqu poder tico real,0.0
1174,EV1OocWPycw,UCSYN6dPFiYxPyF1Pn3T7lCA,Y referéndum agenda 2030 y referéndum ilegalizacion de ciertos partidos políticos,[0. 0. 0. ... 0. 0. 0.],refer ndum agenda refer ndum ilegalizacion cierto partido tico,0.0
1175,EV1OocWPycw,UCnMOXd5QAnmYRoxgH_8ajWQ,"Imagínate un presidente de República, que no sólo cobra y todos sus asesores... también tenemos que pagar elecciones extra cada cuatro años.
Lo bueno por conocer en este caso no vale😅",[0. 0. 0. ... 0. 0. 0.],imag nate president blica cobra asesor tambi pagar eleccion extra cada cuatro bueno conoc caso vale,0.0
1178,CzhbF6QVGBg,UCBLEASQyDIAMeG9EPNzVVeg,No entendí nada de eso,[0. 0. 0. ... 0. 0. 0.],entend,0.0
1179,CzhbF6QVGBg,UCKO_NaNPB-yMXHfr2SlphtA,Está bien ha,[0. 0. 0. ... 0. 0. 0.],bien,0.0
1182,CzhbF6QVGBg,UC0DKeUx19cR7jeBG80zYVcg,Hola,[0. 0. 0. ... 0. 0. 0.],hola,0.0
1183,CzhbF6QVGBg,UCmDwU1aqjeKWgNGkGB3JW8Q,Amo como entendí todo por él,[0. 0. 0. ... 0. 0. 0.],entend,0.0
1187,CzhbF6QVGBg,UCr9AiQ_ZHId0ov7wh1-1FGw,Que tales vivos así que Dios los escoge ?,[0. 0. 0. ... 0. 0. 0.],tale vivo dio escog,0.0
1188,CzhbF6QVGBg,UCTpLT1Em-6QlxNkfHkxdqBw,Doblemente bueno....,[0. 0. 0. ... 0. 0. 0.],doblement bueno,0.0
1189,CzhbF6QVGBg,UCxQwssiGCq-eMv9DXEPyyGw,"Si no hacen nada por qué reciben un salario exorbitante y se emplea todo ese dineral con otro fin. No estoy a favor ni en contra, solo con esa duda. ¿Es un tipo de costumbre o religión?",[0. 0. 0. ... 0. 0. 0.],hacen reciben salario exorbitant emplea diner favor solo duda tipo costumbr religi,0.0
1190,CzhbF6QVGBg,UCyRA07i8amBXJd2WQD2RE1w,"Quien mas viene por la Reyna Isabel II, que ha muerto, para entender por que fue Reyna?
👇🏻",[0. 0. 0. ... 0. 0. 0.],vien reyna isabel muerto entend reyna,0.0
1193,CzhbF6QVGBg,UCqg5nFEKOKFQMHgSUY-yoEg,"Sirven solo para sus intereses, dado que conforman una monarquía compuesta por ejemplo en el caso de Gran Bretaña, y junto a la monarquía holandesa, un enorme capital financiero transnacional, capitalista, liberal, y hoy en día poniendo en práctica el modelo de ajuste estructural permanente o modelo neoliberal, jibarizando así la estructura estatal a su mínima expresión en términos de política pública social, y subvencionando con dinero fiscal a empresas privadas, es decir al capital productivo que se financia a su vez con el capital financiero transnacional de la banca, esa misma apostada en el centro neuralgico de la sinarquia fascista que es Londres, misma ciudad donde se cotiza en la bolsa de metales y polímeros, donde se encuentra la City bancaria, lbma, comex etc y en sí es el centro real de la política imperialista anglo holandesa liberal, que así lleva extendiéndose durante ya tres siglos, a tal punto que tercerizó su poder en la construcción liberal del Estado moderno en 1776, en Estados Unidos de América y su falacia de libertad, ante lo cual así dicho imperio anglo holandés pudo hacer chorrear la sangre liberal hasta el último rincón del continente americano, imponiendo su forma y construcción de Estado de Derecho, Constitución, estructura del Estado, economía o más bien la forma de relacionarse en términos de clase la clase dominada trabajadora y la clase dominante dueña de los medios productivos, primero por la fuerza militar y represiva y después garantizada, legalizada e institucionalizada por los pilares jurídicos normativos, político e ideológicos del Estado de Derecho Liberal, y despues garantizado más aún por la imposición de su ideología, es decir la ideología dominante que construye nuestra subjetividad y consciencia a través de la cultura dominante burguesa - monárquica, la educación formal y su currículo educativo y oculto, la religión y los medios ideológicos de desinformacion. Las monarquías la única intensión que tienen, es conservar la sociedad en una sociedad de clases, donde ellos sean quienes dominan, y la clase trabajadora sea la dominada, imponiendo las reglas el juego por la fuerza o por un Estado de Derecho que no es más que la violencia de dicha clase expresada en 'derecho'.
El ideario, el metarrelato teleologico de las monarquías, todas ellas derechistas, es el establecimiento de una pseudo dialéctica entre izquierda y derecha, y que los dominados olvidemos alienadamente que la lucha es entre la clase dominada y la clase dominante. Ellos, los monarcas, desean un gatopardismo, que cambie lo que deba cambiar, pero para que no cambie absolutamente nada, y que sus intereses y propósitos de Imperio se superpongan por sobre otras lógicas imperiales, peleándose así entre ellos también de tanto en tanto, tal como lo fue la segunda guerra mundial, y mates ya la primera y su gran depresión del 29'.
En sí, y por tanto, podríamos decir que el gran error de la Humanidad ha sido establecer relaciones entre nosotros (sujeto - sujeto) y nosotros con la naturaleza (sujeto - naturaleza/medio productivo) en términos de clase, esto queore decir que unos se adueñan de todo, y los demás acatan prque o sino simplemente nos matan.. Dicha relación no sólo genera injusticia, violencia, pobreza en todos sus términos, enormes guerras, matanzas obreras, genocidios, masacres étnicas, golpes de Estado y dictaduras civico militares a lo largo de la Historia, sino que impone un totalitarismo y autoritarismo sea del mercado inducido y manipulado por la especulación o por el Estados usado de forma capitalista como ha sido en la Historia Humana.
Han existido tres tipos de capitalismo modernos. El capitalismo liberal laissez faire anglosajon, el capitalismo de Estado burocrático soviético y el capitalismo de Estado autarquico que se dio con la experiencia del movimiento fascio y despues en la década de los 30 - 40 por los nazi, derrotados y triunfantes solo los restantes, y representantes de oligarquías, monarquías y burguesías nacionales y transnacionales imperiales desde hace siglos. Así expuesto el tema, lo que debe superar la sociedad humana sana política y mentalmente es dicha relación capitalista, para superarla. El Estado al igual que el capitalismo, en sí ha sido modernamente (entiéndase bien esto) dos falacias de las monarquías, dado que en sí estas monarquías, nunca dejaron su poder y sólo de forma pero no de fondo se expresaron a sí mismas como burguesías liberales y triunfo de un supuesto siglo de las luces, el cual no fue más que una anglosajonizacion del mundo imponiendo un Estado de Derecho Internacional, supranacional y protestatal, gracias a sus inventos de organismos burocrático transnacionales como la ONU en lo político, FMI en lo económico y OTAN en lo militar, atravesando, e imponiendo sus políticas a los Estados casa vez menos soberanos. Así, esas monarquias, gracias a la francmasonería y otros grupos que no son sectas satánicas ridículas ni de inmaduros creyentes en seres verdes alienígenas, sino simples círculos de poder mafiosos, impusieron un Fascismo Mundial hace mucho, el cual es su fondo, su ideario y solo su forma es una forma capitalista liberal. Intentan imponer una estética prerrafaelista y una vuelta de la Humanidad a la ignorancia y sufrimiento, como esclavitud y relaciones políticas de poder dignas del valle de lágrimas medieval (Siglo V al XV) para así gobernar totalitaria y autoritariamente más aún a la Humanidad mientras ellos avanzan en los lineamientos de un fascismo ecológico, transhumanismo fascista y la mayor concentración monopólica de poder político y económico mundial jamás registrado. Por tanto, el 04 de julio de 1776, tal como la revolución burguesa francesa de 1789, han sido hitos históricos creados para extender tercerizadamente el poder de los piratas ingleses y holandeses, que terminada la segunda guerra mundial, colonizaron a través de la captación de la política monetaria y macro económica y de la política de Estado a todos los países europeos restantes. Alemania fue anexionada de facto al imperio anglo holandés en 1945, partida en cuatro inicialmente y después en dos, una para el capitalismo liberal anglosajón y otra para el capitalismo de Estado soviético. Francia ya fue hechada al bolsillo por los Ingleses en 1789, y Estados Unidos de América fue la forma de extender su imperio (Gran Bretaña) más allá, allende sus fronteras marítimas o de ultramar. Japón par que hablar, si ya con la revolución Meiji al orden de 1870 aproximadamente tenía la lógica inglesa, y desoues del lanzamiento de las únicas bombas nucleares en contra de población humana civil por Estados Unidos de América, Japón quedó como un niño tramado y temeroso, sin política propia de Estado soberana y con poder real, vive sólo de su propio oxígeno de su pasado y de un futuro incierto que genera ansiedad, anomia, alienación e infelicidad, sin ganas de vivir a muchos de sus habitantes. Por otro lado, países que hace varios siglos fueron imperios como España o Portugal, ya en la mitad del siglo XVII sus herarios estaban en bancarrota, pasando el oro y plata de Potosí por la garganta de España para llegar a Gran Bretaña y así generar la gran acumulación inicial del capitalismo moderno. Por tanto, toda monarquía debe perecer, por representar un peligro para el conjunto de la sociedad.
Saludos desde Punta Arenas, Chile",[0. 0. 0. ... 0. 0. 0.],sirven solo interes dado conforman monarqu compuesta ejemplo caso gran breta junto monarqu holandesa enorm capit financiero transnacion capitalista liber poniendo ctica modelo ajust estructur permanent modelo neoliber jibarizando estructura estat nima expresi rmino tica blica social subvencionando dinero fiscal empresa privada decir capit productivo financia capit financiero transnacion banca misma apostada centro neuralgico sinarquia fascista londr misma ciudad cotiza bolsa metal mero encuentra citi bancaria lbma comex centro real tica imperialista anglo holandesa liber lleva extendi ndose tre siglo punto terceriz poder construcci liber moderno unido rica falacia libertad dicho imperio anglo holand pudo hacer chorrear sangr liber ltimo rinc continent americano imponiendo forma construcci derecho constituci estructura econom bien forma relacionars rmino clase clase dominada trabajadora clase dominant medio productivo primero fuerza militar represiva despu garantizada legalizada institucionalizada pilar dico normativo tico ideol gico derecho liber despu garantizado imposici ideolog decir ideolog dominant construy subjetividad consciencia trav cultura dominant burguesa rquica educaci formal curr culo educativo oculto religi medio ideol gico desinformacion monarqu nica intensi conservar sociedad sociedad clase dominan clase trabajadora dominada imponiendo regla juego fuerza derecho violencia dicha clase expresada derecho ideario metarrelato teleologico monarqu toda derechista establecimiento pseudo dial ctica izquierda derecha dominado olvidemo alienadament lucha clase dominada clase dominant monarca desean gatopardismo cambi deba cambiar cambi absolutament interes prop sito imperio superpongan gica imperial pele ndose tambi segunda guerra mundial mate primera gran depresi podr amo decir gran error humanidad sido establec relacion sujeto sujeto naturaleza sujeto naturaleza medio productivo rmino clase queor decir adu acatan prque sino simplement matan dicha relaci genera injusticia violencia pobreza rmino enorm guerra matanza obrera genocidio masacr tnica golp dictadura civico militar largo historia sino impon totalitarismo autoritarismo mercado inducido manipulado especulaci usado forma capitalista sido historia humana existido tre tipo capitalismo moderno capitalismo liber laissez fair anglosajon capitalismo burocr tico sovi tico capitalismo autarquico experiencia movimiento fascio despu cada nazi derrotado triunfant solo restant representant oligarqu monarqu burgu nacional transnacional imperial hace siglo expuesto tema debe superar sociedad humana sana tica mentalment dicha relaci capitalista superarla igual capitalismo sido modernament enti ndase bien falacia monarqu dado monarqu nunca dejaron poder forma fondo expresaron misma burgu liberal triunfo supuesto siglo luce anglosajonizacion mundo imponiendo derecho internacion supranacion protestat gracia invento organismo burocr tico transnacional tico econ mico otan militar atravesando imponiendo tica casa meno soberano monarquia gracia francmason grupo secta nica cula inmaduro creyent sere verd alien gena sino simpl rculo poder mafioso impusieron fascismo mundial hace fondo ideario solo forma forma capitalista liber intentan impon tica prerrafaelista vuelta humanidad ignorancia sufrimiento esclavitud relacion tica poder digna vall grima mediev siglo gobernar totalitaria autoritariament humanidad mientra avanzan lineamiento fascismo ecol gico transhumanismo fascista mayor concentraci monop lica poder tico econ mico mundial registrado julio revoluci burguesa francesa sido hito hist rico creado extend tercerizadament poder pirata ingles holandes terminada segunda guerra mundial colonizaron trav captaci tica monetaria macro econ mica tica europeo restant alemania anexionada facto imperio anglo holand partida cuatro inicialment despu capitalismo liber anglosaj capitalismo sovi tico francia hechada bolsillo ingles unido rica forma extend imperio gran breta allend frontera tima ultramar hablar revoluci meiji orden aproximadament gica inglesa desou lanzamiento nica bomba nuclear poblaci humana civil unido rica qu tramado temeroso tica propia soberana poder real vive propio geno pasado futuro incierto genera ansiedad anomia alienaci infelicidad gana vivir habitant lado hace vario siglo imperio espa portug mitad siglo xvii herario bancarrota pasando plata poto garganta espa llegar gran breta generar gran acumulaci inici capitalismo moderno toda monarqu debe perec representar peligro conjunto sociedad saludo punta arena chile,0.0
