,Unnamed: 0,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,hateful,targeted,aggresive
1061,2061,6JUjBvgMA3U,UCH4Qh1T87N6m8m1jTI4XtZw,"viva la monarquía República,Pablo 1 dientes limpios , Irene 1 la rechaza del gobierno, artículo 1 Pablo 1y su consorte vivirán de punta madre artículo 2 los trabajadores nos conformaremos ,que nuestros nuevos reyes vivan mejor que los reyes precedentes artículo 3 los trabajadores no llegamos a fin de mes pero estamos contentos porque nuestros masimos representantes,Pablo 1 e Irene la rechaza viven de puta madre",[0. 0. 0. ... 0. 0. 0.],viva monarqu blica pablo dient limpio iren rechaza gobierno culo pablo consort vivir punta madr culo trabajador conformaremo nuevo rey vivan mejor rey precedent culo trabajador llegamo contento masimo representant pablo iren rechaza viven puta madr,0.0,0.03978411853313446,0.010573905892670155,0.03520604223012924
1062,2062,6JUjBvgMA3U,UCECZQ1L3sHm2xuZOA-RNrRQ,Señores y señoras d,[0. 0. 0. ... 0. 0. 0.],ore ora,0.0,0.053455840796232224,0.03650854900479317,0.0435301847755909
1063,2063,6JUjBvgMA3U,UCECZQ1L3sHm2xuZOA-RNrRQ,"Yo entiendo q los impuesto q la humanidad paga son por los servicios q nos prestan🦋

Y comprendo q si es así esa plata no le pertenece a la humanidad

Respetando sus opiniones

Me voy a referir a la monarquía
☕
Él Rey Juan Carlos d BorBon Rey d España y la Reina Emérita Sofía🙎🏻‍♀️🤵


Volverán a ocupar su lugar en el palacio🦋

Todo se va a ordenar en todos los países donde  existen Reyes🐝

Todos en su respectivos países gobierna an. 

Los q son Reyes ya no vivirán d la plata d ustedes para q no se llenen la mente el corazón la boca y la lengua diciendo q los monarcas comen y viven por ustedes💰

Donde mande un Rey con su Reina no va a ver presidente
🏃‍♀️
Y donde mande un presidente no va a ver Rey ni Reina

Donde mande un presidente si seguirán cobrando impuestos

Donde mande un Rey y su Reina no se cobrarán impuestos y el costo d los servicios públicos serán muy bajos nadie pagará impuestos predial☕


Donde mande un presidente si siguen pagando impuestos muy altos y impuestos predial impuestos por todo por tu carro por tu negocio

🙎🏻‍♀️🤵
Si nos toca sacar a él Rey Juan Carlos d BorBon Y a la Reina Sofía Emérita d España los sacamos para q empiecen d nuevo y sigan siendo Reyes en una siuda q ellos mismos empiezen

Como empiezan desde 0 con una vereda, se convierte en un caserío se convierte en un pueblo y crese hasta convertirse en una ciudad 🦋

Yo les digo q los herederos ya están aquí y van a reclamar lo q les pertenece

Ellos organizarán  y empezarán cosas nuevas

Aparte d la élite satánica y luciferiana

Ellos le dirán a muchos los q están con él Altísimo y con Jesucristo y con el Espíritu Santo. Agansen a la derecha🌜🐝🌛

Yo les digo este planeta no les pertenece a ustedes

A los Dioses ya se les está agotando la paciencia

Por la maldad d ustedes

Y por q no ampodido en tablar un diálogo entre todos

Se jusgan se condenan se matan usan todo muy mal

Con la boca y la lengua incitan a la humanidad amatar y a q se formen guerras

Cuando un ser humano comete un error lo linchan y una turba lo matan

Violan la privacidad d su prójimo

Una cosa es usted defender sus derechos y los derechos d alguien inocente y otra es usted  meterse d maciado en las  vidas d los d más  hasta el punto d llegar hacer q esta persona la⚰️ maten o se mate

Mientras q las élites satánicas y lucifirianas se rifan esta dimensión ustedes se en vuelven en peleas críticas y destrucción

Yo les digo q vienen cosas tan    provocadas por la élite de aquí y d otros mundos estos unidos

Con pensamientos d oprimir los cada día más a ustedes

Estos quieren montar a los puderes a sus hijos híbridos

Mejor dicho hasta esta élite bruta d esta dimensión callo en la trampa y ni siquiera se andado cuenta

Y todo por las inteligencia artificial y las siudades inteligentes y las casas inteligentes q les an ofrecido

Todo se les dio para q vivieran mejor a los mundos = dimensiones y lo están usando muy mal

Los d aquí no tenían por q hacer pato con ningún ser d otras dimensiones

Solo se estaba esperando como  evolueaban en su proceso

Para darles lo q se les dio a ellos

Pero los ángeles caídos y tu comandante satanás el diablo siempre metiendo el osico no pierde su maldad

Si gue su mezcla y su competencia

Yo les digo q al final los hijos d los ángeles caídos se van con ellos y muchos

Muchos Sacerdotes y pastores se reconsiliran con los Dioses

Q son él Altísimo él Santísimo y él Espíritu🦜🌛",[0. 0. 0. ... 0. 0. 0.],entiendo impuesto humanidad paga servicio prestan comprendo plata pertenec humanidad respetando opinion referir monarqu juan carlo borbon espa reina rita volver ocupar lugar palacio ordenar existen rey respectivo gobierna rey vivir plata usted llenen ment coraz boca lengua diciendo monarca comen viven usted mand reina president mand president reina mand president seguir cobrando impuesto mand reina cobrar impuesto costo servicio blico bajo nadi pagar impuesto predial mand president siguen pagando impuesto alto impuesto predial impuesto carro negocio toca sacar juan carlo borbon reina rita espa sacamo empiecen nuevo sigan siendo rey siuda mismo empiezen empiezan vereda conviert caser conviert pueblo crese convertirs ciudad digo heredero reclamar pertenec organizar empezar cosa nueva apart lite nica luciferiana simo jesucristo ritu santo agansen derecha digo planeta pertenec usted dios agotando paciencia maldad usted ampodido tablar logo jusgan condenan matan usan boca lengua incitan humanidad amatar formen guerra humano comet error linchan turba matan violan privacidad jimo cosa ust defend derecho derecho alguien inocent ust meters maciado vida punto llegar hacer persona maten mate mientra lite nica lucifiriana rifan dimensi usted vuelven pelea tica destrucci digo vienen cosa provocada lite mundo unido pensamiento oprimir cada usted quieren montar puder hijo brido mejor dicho lite bruta dimensi callo trampa siquiera andado cuenta inteligencia artifici siudad inteligent casa inteligent ofrecido vivieran mejor mundo dimension usando hacer pato ning dimension solo esperando evolueaban proceso darl ngele comandant satan diablo siempr metiendo osico pierd maldad mezcla competencia digo final hijo ngele sacerdot pastor reconsiliran dios simo sant simo ritu,0.0,0.24280638992786407,0.011583677493035793,0.09772519767284393
1064,2064,6JUjBvgMA3U,UCeKFVFPzNAzf90feGTX7few,"Leonor es... ¿dictadura?
Dictadura es Gaza con Hamas, es Venezuela, es Cuba, es Corea del Norte, es Irán, es China,...",[0. 0. 0. ... 0. 0. 0.],leonor dictadura dictadura gaza hama venezuela cuba corea nort china,0.0,0.1925332397222519,0.012165057472884655,0.0915616974234581
1065,2065,6JUjBvgMA3U,UCYnmKpZgSqkKdL8u4Z3rexA,P A Y A S O S  REYECHUELOS.,[0. 0. 0. ... 0. 0. 0.],reyechuelo,0.0,0.03517243266105652,0.022723183035850525,0.026787836104631424
1066,2066,6JUjBvgMA3U,UCoVoIfcykycTeehUrFJDcOg,"Pablete contrata a Irene, asi nos ahorramos el paro.😂😂😂",[0. 0. 0. ... 0. 0. 0.],pablet contrata iren ahorramo paro,0.0,0.06413664668798447,0.014236999675631523,0.024336710572242737
1067,2069,6JUjBvgMA3U,UC6a_O-ki2LotpCHAu9wBVPQ,"nuestras culturas originarias de sabiduría ancestral milenaria por cuanto aceptan respetan y se rigen por la ley naturalde origen, rinden culto homenaje a nuestra Pacha, no sólo nos ha dado la vida sino que suministra toda clase de recursos para la vida digna; aquellos humanos delirantes de haber sido bajados del firmamento, aquí son foráneos, bien pueden devolverse al lugar que les dió vida, porque el poder no se los ha dado nadie.",[0. 0. 0. ... 0. 0. 0.],cultura originaria sabidur ancestr milenaria cuanto aceptan respetan rigen naturald origen rinden culto homenaj pacha dado vida sino suministra toda clase recurso vida digna aquello humano delirant haber sido bajado firmamento neo bien pueden devolvers lugar vida poder dado nadi,0.0,0.299002081155777,0.006670090369880199,0.1070902943611145
1068,2070,zcpMe9kvgTk,UCDGGx7RqyskiW2UyQq1QCXg,Creo que el ambiente de la monarquía debe ser muy duro. Imagínese ser libre y pasar a que todo sea protocolo.    Viendo esas imágenes la princesa es súper parecida de joven a ella,[0. 0. 0. ... 0. 0. 0.],creo ambient monarqu debe duro imag nese libr pasar protocolo viendo gene princesa parecida joven,0.0,0.016114838421344757,0.010128087364137173,0.009505248628556728
1069,2072,zcpMe9kvgTk,UC1ggNxYGqyV-vU18JS51oFA,Y ahi tenia que haber continuado,[0. 0. 0. ... 0. 0. 0.],tenia haber continuado,0.0,0.04052312299609184,0.020561717450618744,0.030266018584370613
1070,2074,zcpMe9kvgTk,UCpt8SX5BKi7trvzajmtMMjQ,Nariz torcida,[0. 0. 0. ... 0. 0. 0.],nariz torcida,0.0,0.31873172521591187,0.18942677974700928,0.1979677379131317
1071,2082,zcpMe9kvgTk,UCjmNr2wzmN4uC79jcyA2LpQ,Mujer insoportable que se le subió lo de Reina y no es más que una cenicienta,[0. 0. 0. ... 0. 0. 0.],mujer insoport subi reina cenicienta,0.0,0.650416910648346,0.33279481530189514,0.2759286165237427
1072,2084,zcpMe9kvgTk,UCTaDJ3-uRWO3g0NRqN1b7bA,Era bonita no?!😮,[0. 0. 0. ... 0. 0. 0.],bonita,0.0,0.08841682225465775,0.08730601519346237,0.06980887800455093
1073,2085,zcpMe9kvgTk,UCv67XZHwR7u5iX9oO7vJ7Lw,Se le subio su corona,[0. 0. 0. ... 0. 0. 0.],subio corona,0.0,0.042788948863744736,0.021778706461191177,0.019976729527115822
1074,2089,zcpMe9kvgTk,UC-FpCp659dqeeLw6xLr4GhA,Al yotu ke dice mentiras sobre la democracia de espa,[0. 0. 0. ... 0. 0. 0.],yotu dice mentira democracia espa,0.0,0.04816419631242752,0.026858678087592125,0.023876089602708817
1075,2091,P_beV0FrELg,UCB1-p_ORe0G8pBVwJ0YZcuA,Con los reyes Católicos no existía España,[0. 0. 0. ... 0. 0. 0.],rey lico exist espa,0.0,0.03842960298061371,0.015786582604050636,0.01440809853374958
1076,2094,P_beV0FrELg,UCRziabPwqQycQnNk0uo57eg,"la mejor casa real en America,,,hay algun descendiente actual?,,,,conformemos una comonwealth hispano,,soy argentino,,,de la provincia de santa fe",[0. 0. 0. ... 0. 0. 0.],mejor casa real america algun descendient actual conformemo comonwealth hispano argentino provincia santa,0.0,0.11705880612134933,0.011879101395606995,0.04619710147380829
1077,2098,P_beV0FrELg,UCpBwmOmFjoUTASNgknWAr0Q,"Se podría haber hablado del Archiduque Carlos de Austria que al perder la guerra de sucesión , se llevó consigo austracistas catalanes que formaron una nueva ciudad “Nueva Barcelona “ aunque ya destruida y perdida ; además , Carlos vistió en numerosas ocasiones un traje de los colores españoles a modo de luto por no haber conseguido lo que podría haberle llevado a la gloria.",[0. 0. 0. ... 0. 0. 0.],podr haber hablado archiduqu carlo austria perder guerra sucesi llev consigo austracista catalan formaron nueva ciudad nueva barcelona aunqu destruida perdida adem carlo visti numerosa ocasion traje color espa ole modo luto haber conseguido podr haberl llevado gloria,0.0,0.05798850581049919,0.011527649126946926,0.0325448103249073
1078,2100,P_beV0FrELg,UCNmRVLoIDaatPoJuxNpOjqg,Sobra la música de fondo,[0. 0. 0. ... 0. 0. 0.],sobra sica fondo,0.0,0.030593177303671837,0.01930220052599907,0.023595213890075684
1079,2101,P_beV0FrELg,UCBnfwwGfuTqlqUs3ZPQXD_w,Entonces nos gobernaron los austriacos no los españoles,[0. 0. 0. ... 0. 0. 0.],entonc gobernaron austriaco espa ole,0.0,0.08197512477636337,0.008624634705483913,0.03262939676642418
1080,2103,P_beV0FrELg,UCyUE1CV0uYF3ZegMFi_xTtw,"Los dividieron por las dos cosas que los unía, religión y  reynado. Leyenda negra.",[0. 0. 0. ... 0. 0. 0.],dividieron cosa religi reynado leyenda negra,0.0,0.025598442181944847,0.008854144252836704,0.017069630324840546
1081,2105,P_beV0FrELg,UC8IpT95XNk_lMcamN6Er2BA,"Gracias por ordenarme el tema imperial español y sus dinastías mas importantes.


Slds.",[0. 0. 0. ... 0. 0. 0.],gracia ordenarm tema imperi espa dinast important sld,0.0,0.01751544699072838,0.015826670452952385,0.019620221108198166
1082,2106,P_beV0FrELg,UCnlPJbWaJMkW_wtTTVmQOiQ,BRAVO!,[0. 0. 0. ... 0. 0. 0.],bravo,0.0,0.06643180549144745,0.044179365038871765,0.053287215530872345
1083,2107,P_beV0FrELg,UCo_ez_FdJ_MQLyDGjN_59tQ,Todos los conquistadores de imperios han fallado por lo mismo: no los puedes controlar.,[0. 0. 0. ... 0. 0. 0.],conquistador imperio fallado mismo pued controlar,0.0,0.1773381233215332,0.015226240269839764,0.06063909828662872
1084,2111,k-cf2eTwu4Y,UConcIqtSnSEooROpFp6vFtA,"Same my school uniform dress,,,,🙏🙏",[0. 0. 0. ... 0. 0. 0.],same school uniform dress,0.0,0.1554946005344391,0.07839158177375793,0.09134414047002792
1085,2112,k-cf2eTwu4Y,UCnrV7jfUFcIKqvSGv9RcKwg,Unos tanto y otros tan poco que mai esta echa la vida muchos lujos y el pueblo pasándolo mal que se paseen por los barrios nesecitados,[0. 0. 0. ... 0. 0. 0.],echa vida lujo pueblo ndolo paseen barrio nesecitado,0.0,0.03140890225768089,0.00718805193901062,0.014442883431911469
1086,2113,k-cf2eTwu4Y,UCn_CrlwuDAwLHM_GxV8lRAg,"Llegará un tiempo en que las monarquías se terminarán, (son una  antigüedad y una ridiculés ) y darán paso a la total democracia, creo que como representantes del pasado podrían conservar sus títulos pero con una vida más austera.pues es el pueblo el que las mantiene.",[0. 0. 0. ... 0. 0. 0.],llegar tiempo monarqu terminar antig edad ridicul paso total democracia creo representant pasado podr conservar tulo vida austera pue pueblo mantien,0.0,0.04736940935254097,0.010576954111456871,0.02597220055758953
1087,2115,k-cf2eTwu4Y,UCs2K5-hnjZG4O0yMBRy81xg,"Cristo  .,....quién eres",[0. 0. 0. ... 0. 0. 0.],cristo,0.0,0.07597127556800842,0.05645549297332764,0.057216349989175797
1088,2117,k-cf2eTwu4Y,UCuowr33-lhGNd87JrT7GoMQ,Pero. Eso mil. Dolares no es nada. Para. Sus posicion,[0. 0. 0. ... 0. 0. 0.],dolar posicion,0.0,0.0937885046005249,0.03321258723735809,0.057138435542583466
1089,2120,k-cf2eTwu4Y,UCsyabSXcD-Cs7drFnkaDM8Q,Lo que nos va a costar la amnistía de eso no dices nada,[0. 0. 0. ... 0. 0. 0.],costar amnist dice,0.0,0.02536173351109028,0.014414959587156773,0.01657235249876976
1090,2121,k-cf2eTwu4Y,UC9MLdlwZJBraZPpWK_Oo3Pw,"En MX deberiamos instaurar una familia real, nos daria mucho prestigio.",[0. 0. 0. ... 0. 0. 0.],deberiamo instaurar familia real daria prestigio,0.0,0.03433086350560188,0.007200916297733784,0.014285122975707054
1091,2122,k-cf2eTwu4Y,UCvO1QzKklQVo_ZK0dH3MT_g,Y A CABIO DE ESO SE DEDICA INTEGRAMENTE A PREPARARSE QUIERA O NO QUIERA PARA DEDICAR SU VIDA A LOS ESPAÑOLES.................................................OTROS SIN TRABJAR SE LLEVAN GRANDES SUELDOS Y DESPUES PENSIONES POR DESTROZAR ESPAÑA,[0. 0. 0. ... 0. 0. 0.],cabio dedica integrament preparars quiera quiera dedicar vida espa ole trabjar llevan grand sueldo despu pension destrozar espa,0.0,0.05160326510667801,0.008188607171177864,0.030480634421110153
1092,2124,k-cf2eTwu4Y,UCXhc3euL7CuXTQZuc_Imv5Q,"siento ser yo el que te informe de esto... 150€ por persona en 1 restaurante en Madrid no es lujo... le quedan como 5 ceros para que podamos llamarlo lujo.
un saludo tío! saludos desde lo que todavía es España!",[0. 0. 0. ... 0. 0. 0.],siento inform persona restaurant madrid lujo quedan cero podamo llamarlo lujo saludo saludo todav espa,0.0,0.014834736473858356,0.006263022776693106,0.009370897896587849
1093,2125,k-cf2eTwu4Y,UC-7k0SpmWynieO54qKUkUNg,Está realeza se an graduado como sacarle dinero al pueblo sin hacer nada  todavía hay borregos,[0. 0. 0. ... 0. 0. 0.],realeza graduado sacarl dinero pueblo hacer todav borrego,0.0,0.1030341237783432,0.008049954660236835,0.03693271055817604
1094,2126,k-cf2eTwu4Y,UCAGmAxNC7Yj4ojgvZrcPrOw,"Cambiar el mundo para bien ?  Estó NO es creible , con personas de su calibre .",[0. 0. 0. ... 0. 0. 0.],cambiar mundo bien creibl persona calibr,0.0,0.03494774177670479,0.00827654730528593,0.012858614325523376
1095,2128,k-cf2eTwu4Y,UCJlZXw04Y-HOrY7IdKXA_TQ,Y en el camposanto los habitantes tienen el mismo lujo,[0. 0. 0. ... 0. 0. 0.],camposanto habitant mismo lujo,0.0,0.01065855287015438,0.008362964726984501,0.009508769027888775
1096,2131,kGdonbr-kYw,UCjD2xfjieLni_TE_zdCL2kQ,RIOS#1👑🇪🇸,[0. 0. 0. ... 0. 0. 0.],rio,0.0,0.06243816018104553,0.05093281343579292,0.04979761689901352
1097,2132,kGdonbr-kYw,UCkh2i4imLJG5z_OtvBgSo0Q,Seamos trending topic los amantes de la historia porque #lahistorianosolosecuentaenloslibros﻿,[0. 0. 0. ... 0. 0. 0.],trend topic amant historia lahistorianosolosecuentaenloslibro,0.0,0.03288346529006958,0.00818699225783348,0.017676014453172684
1098,2135,kGdonbr-kYw,UCkh2i4imLJG5z_OtvBgSo0Q,"thank you !!!
",[0. 0. 0. ... 0. 0. 0.],thank,0.0,0.03800053521990776,0.032510872930288315,0.03548102080821991
1099,2138,kGdonbr-kYw,UCkh2i4imLJG5z_OtvBgSo0Q,"thank you!!!!
",[0. 0. 0. ... 0. 0. 0.],thank,0.0,0.03800053521990776,0.032510872930288315,0.03548102080821991
1100,2139,kGdonbr-kYw,UC-nmR03bFUbj7yMEa2aLIUQ,Amazing!,[0. 0. 0. ... 0. 0. 0.],amaz,0.0,0.06595155596733093,0.04004940018057823,0.04709681123495102
1101,2140,kGdonbr-kYw,UCkh2i4imLJG5z_OtvBgSo0Q,thank you!!,[0. 0. 0. ... 0. 0. 0.],thank,0.0,0.03800053521990776,0.032510872930288315,0.03548102080821991
1102,2142,kGdonbr-kYw,UCkh2i4imLJG5z_OtvBgSo0Q,segunda parte!!!!,[0. 0. 0. ... 0. 0. 0.],segunda part,0.0,0.0687556341290474,0.0453670434653759,0.048359405249357224
1103,2143,8u_EwNgBLGM,UCtjq40ewGP21rjrLXHLnQTA,"O sea, que unas municipales cambian un régimen ¿Desde cuándo? Pero es que además, hubo mayoría de concejales monárquicos. Ahora también nos podemos imaginar que los minoritarios concejales republicanos estaban mediatizados por los sindicatos y partidos. ¿Quiénes eran más libres: los rurales o los urbanitas? ¿Podemos cambiar un régimen por supuestos votos no libres? Si es así, no valen para nada unas elecciones.",[0. 0. 0. ... 0. 0. 0.],una municipal cambian gimen adem mayor concejal rquico ahora tambi podemo imaginar minoritario concejal republicano mediatizado sindicato partido libr rural urbanita podemo cambiar gimen supuesto voto libr valen una eleccion,0.0,0.04961350932717323,0.012483619153499603,0.017495306208729744
1104,2144,8u_EwNgBLGM,UC6_MtC49lYxYe1Pl7igsbog,Grecia la cuna de la civilización occidental 🇬🇷,[0. 0. 0. ... 0. 0. 0.],grecia cuna civilizaci occident,0.0,0.04617881774902344,0.01093442365527153,0.03019849583506584
1105,2146,8u_EwNgBLGM,UCObueqSFotCmfqfgHtPEOpg,primer comentario xD,[0. 0. 0. ... 0. 0. 0.],primer comentario,0.0,0.03630610182881355,0.021734880283474922,0.022492114454507828
1106,2147,MqtQUbCT7So,UCuZsPGp0glvHH1U48QK_N0A,Esos padres que hacen  diferencias a sus propios hijo.  Eso es como los padrastros,[0. 0. 0. ... 0. 0. 0.],padr hacen diferencia propio hijo padrastro,0.0,0.051711440086364746,0.008002490736544132,0.01840747892856598
1107,2148,MqtQUbCT7So,UCuZsPGp0glvHH1U48QK_N0A,Asi le debe corregir a la mujer.   No la mujer a el.   Reina Doña Sofia solamente,[0. 0. 0. ... 0. 0. 0.],debe corregir mujer mujer reina sofia solament,0.0,0.4990103840827942,0.0567321814596653,0.08006521314382553
1108,2154,MqtQUbCT7So,UCDXQPkNus4yMZKBU5B8LNSg,Sociales la más  bonita,[0. 0. 0. ... 0. 0. 0.],social bonita,0.0,0.29521480202674866,0.3345683515071869,0.19969521462917328
1109,2155,MqtQUbCT7So,UCzY07cietTVPt6wrt9yHOUA,😮😮😮😢😢😢😢 😂😂 DEBE DE AYUDA A SOFIA,[0. 0. 0. ... 0. 0. 0.],debe ayuda sofia,0.0,0.07593920081853867,0.043404676020145416,0.03335634618997574
1110,2156,MqtQUbCT7So,UCFccdeckwO3yMZ2mJnNDOFA,Sofi 😢,[0. 0. 0. ... 0. 0. 0.],sofi,0.0,0.16062839329242706,0.13696882128715515,0.08162581920623779
1111,2158,MqtQUbCT7So,UCoXigHj9_QTlZjHccC6JGWA,ESTA GENTE NO TIENE VIDA PROPIA ESTÁN ACORTANDO LA JUVENTUD TODO POR MANTENER UN LEGADO QUE MANTENDRÁ UNA CORONA CORRUPTIBLE DICE LA PALABRA SE DIOS POR AMOR A. BIENES ECONÓMICOS. QUE PERECERÁN CON ELLOS. ENSÉÑENLE EL LEGADO DE SALVACIÓN DE CRISTO.  PARA LA ETERNIDAD,[0. 0. 0. ... 0. 0. 0.],gent vida propia acortando juventud manten legado mantendr corona corrupt dice palabra dio amor bien econ mico perec enl legado salvaci cristo eternidad,0.0,0.024858443066477776,0.009557557292282581,0.019602958112955093
1112,2160,MqtQUbCT7So,UCNCUBwfznLauRwANwFPAdgQ,Eso es ser princesa ?,[0. 0. 0. ... 0. 0. 0.],princesa,0.0,0.07217767089605331,0.06243949383497238,0.06095598265528679
1113,2161,MqtQUbCT7So,UCVjqq75x1XbQXpHh_3xFlcg,Que mal padre,[0. 0. 0. ... 0. 0. 0.],padr,0.0,0.06975600868463516,0.049111366271972656,0.05678241699934006
